sector,0.015,0.0248,0.0347,0.0445,0.0544,0.0642,0.0741,0.0839,0.0938,0.1036,0.1135,0.1233,0.1332,0.143,0.1529,0.1627,0.1726,0.1824,0.1923,0.2021,0.212,0.2218,0.2317,0.2415,0.2514,0.2612,0.2711,0.2809,0.2908,0.3006,0.3105,0.3203,0.3302,0.34,0.3498,0.3597,0.3695,0.3794,0.3892,0.3991,0.4089,0.4188,0.4286,0.4385,0.4483,0.4582,0.468,0.4779,0.4877,0.4976,0.5074,0.5173,0.5271,0.537,0.5468,0.5567,0.5665,0.5764,0.5862,0.5961,0.6059,0.6158,0.6256,0.6355,0.6453,0.6552,0.665,0.6748,0.6847,0.6945,0.7044,0.7142,0.7241,0.7339,0.7438,0.7536,0.7635,0.7733,0.7832,0.793,0.8029,0.8127,0.8226,0.8324,0.8423,0.8521,0.862,0.8718,0.8817,0.8915,0.9014,0.9112,0.9211,0.9309,0.9408,0.9506,0.9605,0.9703,0.9802,0.99
10,1.0005578913039161,1.0005751752744967,1.0005917391985943,1.0006078395608609,1.000623578552497,1.0006389914195706,1.0006540729870406,1.000668788394449,1.0006830808612188,1.000696881342065,1.0007101206514195,1.0007227413027362,1.0007347054063402,1.0007459969644914,1.0007566196024704,1.0007665920100626,1.000775943035441,1.0007847074827974,1.0007929229413552,1.000800627587576,1.0008078587634979,1.0008146521209866,1.0008210411561875,1.0008270570021582,1.000832728386153,1.0008380816876892,1.0008431410548055,1.0008479285507423,1.000852464313426,1.0008567667165427,1.0008608525258458,1.000864737046721,1.000868434261281,1.0008719569542248,1.0008753168274485,1.0008785246038727,1.0008815901211126,1.0008845224157887,1.000887329799296,1.000890019925824,1.0008925998534002,1.0008950760986843,1.0008974546861538,1.0008997411922411,1.0009019407851216,1.0009040582603856,1.000906098073233,1.0009080643674741,1.0009099610017136,1.0009117915729975,1.0009135594382128,1.000915267733463,1.0009169193916474,1.0009185171584125,1.000920063606648,1.0009215611496929,1.0009230120533643,1.0009244184469175,1.0009257823330768,1.0009271055971964,1.0009283900156487,1.0009296372635048,1.0009308489216067,1.0009320264830208,1.0009331713590175,1.0009342848845402,1.0009353683232631,1.0009364228722482,1.000937449666249,1.0009384497816831,1.0009394242403151,1.000940374012654,1.0009413000211071,1.0009422031429207,1.0009430842128788,1.000943944025835,1.000944783339067,1.0009456028744417,1.0009464033204734,1.000947185334205,1.0009479495429796,1.0009486965460976,1.0009494269163581,1.0009501412014992,1.0009508399255462,1.0009515235900905,1.000952192675457,1.0009528476418141,1.0009534889302416,1.0009541169636724,1.0009547321478378,1.0009553348721212,1.0009559255103708,1.0009565044216628,1.0009570719510505,1.0009576284301673,1.0009581741779572,1.00095870950122,1.0009592346952108,1.000959750044135
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0007748995496857,1.0007803433164235,1.0007857701280918,1.000791176427407,1.0007965585564416,1.0008019128052865,1.0008072354627373,1.0008125228668974,1.0008177714535766,1.000822977800771,1.000828138667586,1.0008332510265008,1.0008383120884183,1.0008433193203412,1.0008482704559545,1.0008531634997468,1.0008579967254503,1.0008627686697662,1.0008674781223246,1.000872124112773,1.0008767058959416,1.0008812229356783,1.000885674888086,1.0008900615846195,1.0008943830153736,1.0008986393130463,1.0009028307375223,1.0009069576614094,1.0009110205565468,1.0009150199815,1.0009189565700998,1.0009228310209584,1.0009266440879618,1.0009303965716663,1.0009340893115468,1.0009377231790602,1.000941299071423,1.0009448179060878,1.0009482806158239,1.0009516881443592,1.0009550414425352,1.0009583414649343,1.0009615891668944,1.000964785501924,1.0009679314194198,1.0009710278627275,1.00097407576743,1.0009770760598904,1.0009800296560036,1.00098293746015,1.0009858003642966,1.000988619247262,1.0009913949741032,1.0009941283956436,1.0009968203480615,1.0009994716526056,1.0010020831153834,1.0010046555272343,1.0010071896635437,1.0010096862843822,1.00101214613439,1.0010145699428914,1.0010169584239688,1.0010193122766144,1.0010216321848433,1.001023918817902,1.0010261728304235,1.0010283948627097,1.0010305855408261,1.0010327454770034
23,1.00024075986511,1.0002516198456817,1.0002622640640673,1.0002727771759998,1.000283172810754,1.0002934241612835,1.0003034735135683,1.0003132407179411,1.0003226376415975,1.0003315864935007,1.000340033814538,1.0003479546664575,1.000355348677014,1.000362232809863,1.0003686344466016,1.000374586157792,1.0003801222240187,1.0003852765150416,1.000390081298663,1.0003945666439664,1.0003987601872186,1.0004026871100775,1.0004063702357722,1.000409830185638,1.0004130855614555,1.0004161531334357,1.0004190480226463,1.00042178387195,1.0004243730027564,1.0004268265568628,1.0004291546235968,1.000431366353135,1.000433470057182,1.00043547329811,1.00043738296792,1.0004392053580495,1.0004409462211368,1.0004426108257236,1.0004442040046977,1.0004457301982739,1.0004471934921577,1.0004485976514796,1.0004499461510212,1.0004512422021707,1.0004524887769966,1.0004536886297966,1.0004548443163845,1.0004559582114285,1.0004570325240065,1.000458069311634,1.0004590704928737,1.0004600378587862,1.0004609730832215,1.0004618777321668,1.0004627532722232,1.0004636010783023,1.0004644224406238,1.000465218571087,1.0004659906090854,1.0004667396268159,1.0004674666341136,1.0004681725829137,1.0004688583713046,1.0004695248472604,1.0004701728120804,1.0004708030235223,1.0004714161987265,1.0004720130168716,1.000472594121651,1.0004731601235468,1.000473711601935,1.0004742491070415,1.0004747731617276,1.000475284263187,1.0004757828844741,1.0004762694759655,1.0004767444666838,1.0004772082655482,1.0004776612625426,1.0004781038297808,1.0004785363225295,1.0004789590801388,1.0004793724269287,1.0004797766729971,1.000480172115016,1.0004805590369075,1.0004809377105561,1.0004813083964246,1.0004816713441442,1.0004820267930736,1.0004823749742509,1.0004827161050955,1.0004830503986333,1.0004833780582114,1.0004836992789738,1.0004840142482105,1.0004843231471807,1.0004846261490752,1.0004849234212845,1.0004852151259844
