"Erz. d. Landwirtschaft, Jagd und Dienstleistungen",Forstwirtschaftl. Erzeugnisse und Dienstleistungen,"Fische, Fischerei- und Aquakulturerzeugnisse, DL",Kohle,Erdöl und Erdgas,"Erze, Steine und Erden, sonstige Bergbauerz., DL","Nahrungs- u. Futtermittel, Getränke, Tabakerzeugn.","Textilien, Bekleidung, Leder und Lederwaren","Holz,Holz- u.Korkwaren (oh.Möbel),Flecht- u.Korbw.","Papier, Pappe und Waren daraus","Druckereileist., besp. Ton-, Bild- u. Datenträger",Kokerei- und Mineralölerzeugnisse,Chemische Erzeugnisse,Pharmazeutische Erzeugnisse,Gummi- und Kunststoffwaren,Glas und Glaswaren,"Keramik, bearbeitete Steine und Erden","Roheisen, Stahl, Erz.d.erst. Bearb.v.Eisen u.Stahl",NE-Metalle und Halbzeug daraus,Gießereierzeugnisse,Metallerzeugnisse,"DV-Geräte, elektronische und optische Erzeugnisse",Elektrische Ausrüstungen,Maschinen,Kraftwagen und Kraftwagenteile,Sonstige Fahrzeuge,"Möbel und Waren, a.n.g.","Rep., Instandh. u. Inst. v. Maschinen u. Ausrüst.","Elektr.Strom,DL d.Elektriz.-,Wärme-u.Kälteversorg.","Indust.erz.Gase, Dienstleistungen d.Gasversorgung","Wasser, Dienstleistungen der Wasserversorgung","DL d. Abwasser-, Abfallentsorgung u. Rückgewinnung",Hochbauarbeiten,Tiefbauarbeiten,"Vorb.Baustellen-,Bauinstallations-,Ausbauarbeiten","Handelsleistungen mit Kfz, Instandh. und Reparatur",Großhandelsleistungen (oh.Handelsleistungen m.Kfz),Einzelhandelsleistungen (ohne Handelsleist.m.Kfz),Landverkehrs- u. Transportleist. in Rohrfernleit.,Schifffahrtsleistungen,Luftfahrtleistungen,"Lagereileist.,sonst. Dienstleistungen f.d. Verkehr","Post-, Kurier- und Expressdienstleistungen",Beherbergungs- und Gastronomiedienstleistungen,Dienstleistungen des Verlagswesens,"DL v. audiovis.Med., Musikverlag. u.RF-veranstalt.",Telekommunikationsdienstleistungen,IT- und Informationsdienstleistungen,Finanzdienstleistungen,Dienstleistungen v.Versicherungen u.Pensionskassen,Mit Finanz- u.Versicherungs-DL verbundene Dienstl.,Dienstleistungen d. Grundstücks- u. Wohnungswesens,"DL der Rechts-, Steuer- und Unternehmensberatung","DL v. Arch.-/Ing.-büros,techn.,phys.,chem.Unters.",Forschungs- und Entwicklungsleistungen,Werbe- und Marktforschungsleistungen,"Sonst. freiberufl.,wiss.,techn. u.veterinärmed. DL",Dienstleist. der Vermietung v. beweglichen Sachen,DL d. Vermittlung u. Überlassung v. Arbeitskräften,"DL v. Reisebüros, -veranstaltern u. sonst. Reserv.","Wach-, Sicherheits-DL, wirtschaftliche DL a.n.g",DL d. öffentlichen Verwaltung und der Verteidigung,Dienstleistungen der Sozialversicherung,Erziehungs- und Unterrichtsdienstleistungen,Dienstleistungen des Gesundheitswesens,Dienstleistungen von Heimen und des Sozialwesens,"Dienstleist. der Kunst, Kultur u. des Glücksspiels","DL des Sports, der Unterhaltung und der Erholung","DL d. Interessenvertr., kirchl. u.sonst. Vereinig.",Reparaturarbeiten an DV-Geräten u. Gebrauchsgütern,Sonstige überwiegend persönliche Dienstleistungen,DemandShockAmount
0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.0
1.001013295272195,1.0002190278777037,1.0000111333100603,1.0000808942027328,1.000053476767727,1.0003456647523703,1.0012699656401773,1.000207670713488,1.0003603829249983,1.00092472833703,1.0005080477903607,1.00192231448701,1.0011339830965151,1.0000894704310521,1.0023041749280337,1.0002628312681985,1.000948272813729,1.000526811364584,1.0006799329051865,1.0004323838416427,1.003757642410952,1.0020760051529223,1.0022422427786428,1.0020047578961364,1.0000926644258523,1.0004186669333994,1.0010425835937482,1.000820155779018,1.0023053418758878,1.0004380633876229,1.0003664118931261,1.0018803931246305,1.000999215586781,1.0008094860408687,1.0061760923586482,1.0032084045967102,1.01004725836981,1.0074380794636557,1.0027260696530815,1.0009949037032342,1.00062936002964,1.0041440492781335,1.0017090287078503,1.0019520724346522,1.0013854049732287,1.0006087319925312,1.0016409687965313,1.0068207202322852,1.0051519950018448,1.0026763055390295,1.0012943803500138,1.0184289757100973,1.0069879738554155,1.0030837088835758,1.0022102242101965,1.0006170823845981,1.0009850397291185,1.0039998343270888,1.001706412800013,1.0010151850325424,1.004804754645392,1.008377057572796,1.001515650734711,1.0071589567297956,1.0056075492250216,1.000669252945622,1.0011620682041595,1.0006823584208018,1.0016559602998623,1.0001668513953792,1.0018894215815937,1.0163265306122449
1.0020281948698053,1.0004384717103356,1.0000222736243078,1.0001618404169885,1.0001070150588303,1.0006916246437516,1.0025422015285217,1.0004156959976669,1.0007210571052725,1.0018509302375014,1.0010166773667395,1.003848667463688,1.002270260316071,1.000180282150687,1.0046166897649893,1.0005260509582699,1.0018978348765775,1.0010545886052913,1.0013611859135225,1.0008659737540233,1.007534928188747,1.0041581643088269,1.004492188270371,1.004018326685776,1.0001864233987345,1.0008377350472248,1.0020874344041575,1.0016416235278989,1.004617292788012,1.0008766969186909,1.0007337057999706,1.0037658556044724,1.001999836680359,1.0016199804038715,1.0123918364908393,1.006437764068038,1.020198595019839,1.0149352047221458,1.005461313731921,1.001991286070439,1.0012594920319975,1.0083069517408025,1.0034218628002813,1.0039091093590113,1.0027735888569322,1.0012188508617519,1.0032859002132233,1.0136985707101493,1.0103338016601926,1.0053612018211047,1.0025916593736945,1.037214031604723,1.0140311762199996,1.0061801326061066,1.0044436691267211,1.001235195870958,1.0019717468415246,1.008025025286774,1.0034203012742453,1.0020319167270932,1.0096368518907064,1.016832359386161,1.0030365394242136,1.014394100344302,1.0112729781142715,1.001351956517973,1.0023283567195138,1.0013668342796636,1.003318491753541,1.0003340456356513,1.0037894364352034,1.0326530612244897
1.0030447066160653,1.0006583304738996,1.0000334209742667,1.000242838928358,1.0001606149673685,1.00103788063549,1.0038167110887306,1.000624077895694,1.0010820230594486,1.0027786087261286,1.001525890289837,1.005779064087719,1.003408848313864,1.000272408404175,1.006937557007551,1.0007896595999501,1.0028486906002334,1.0015833305162454,1.0020437547646084,1.0013007618052971,1.0113319280570159,1.006246504128191,1.0067498669433734,1.0060407039580064,1.0002812667428465,1.0012572095151693,1.0031345586332148,1.002464402180166,1.0069358794089673,1.001315903033745,1.0011018743820221,1.0056564111969515,1.0030018686416142,1.0024314850407157,1.018647507074758,1.0096880070350585,1.0304550222754032,1.022491825950435,1.0082057713755375,1.002989144573918,1.0018903955450373,1.0124888075918965,1.0051385138606261,1.0058711245900631,1.0041645602348772,1.0018303601649388,1.0049348189146672,1.0206339096054784,1.015545619168483,1.0080547191358902,1.0038918479014354,1.0563611899496321,1.0211300323901402,1.009289318223175,1.006699698421098,1.0018543401325009,1.0029601268008952,1.0120755452621446,1.0051415993862074,1.003050193124939,1.0144964378830332,1.0253665254009507,1.0045626412807593,1.021705484376779,1.0169960408085426,1.0020475972319802,1.0034988339151383,1.002053414740168,1.0049875511219921,1.000501579932914,1.0056999149467925,1.0489795918367348
1.0040628381103334,1.0008786029935435,1.0000445753898686,1.0003238900060538,1.0002142765557103,1.001384433679119,1.0050934977271357,1.0008328183743207,1.0014432813138157,1.0037077669075993,1.002035688096684,1.0077135095555803,1.0045497632509335,1.0003658230159518,1.0092667892128686,1.0010536576558906,1.0038008443378972,1.0021130359386512,1.0027276353709578,1.0017367402482615,1.0151487120358849,1.0083410506443247,1.0090153086091938,1.0080718854639514,1.0003771844210134,1.0016770953973564,1.0041839622245505,1.0032884906929787,1.0092611281177168,1.001755684101123,1.0014709106400552,1.0075520831270433,1.0040053167287684,1.0032440018499251,1.0249433776324772,1.012959066896855,1.0408175575652456,1.030108392478395,1.0109594809063227,1.0039884768430045,1.002522070156931,1.0166897164250657,1.006858993297414,1.007838131619352,1.005558327502604,1.0024432631868891,1.0065877489828923,1.027627096537972,1.020787644661995,1.010756887635562,1.0051949564684841,1.0758765824394596,1.0282849655739925,1.0124113118757458,1.00897772238381,1.0024745147896221,1.0039501848743344,1.0161513740751225,1.006870245805974,1.0040700123582957,1.0193836570409758,1.033980176950517,1.006093933280408,1.0290931891479915,1.0227765184030493,1.0027556942213316,1.0046734703059184,1.0027420875267279,1.0066630979369642,1.0006694514843208,1.007620737093016,1.0653061224489795
1.0050825966615446,1.001099287956289,1.000055736899495,1.0004049939034332,1.0002679998569612,1.001731284693948,1.0063725648361657,1.0010419192817557,1.001804832392797,1.0046384078839465,1.0025460722522874,1.009652009103914,1.005693020739785,1.0004605003065805,1.011604398968886,1.0013180455194994,1.0047543003426946,1.0026437037458762,1.0034128237820117,1.00217390149023,1.0189853494829035,1.0104418290252846,1.0112885421101465,1.010111864958988,1.0004741665324877,1.0020973976062404,1.005235650718987,1.0041138880477245,1.0115930649948244,1.0021960423191987,1.0018408075919134,1.0094528937743297,1.0050101860879104,1.004057532675696,1.031279721274343,1.0162508802281258,1.0512872250078331,1.0377853543033335,1.0137224798684286,1.004989280648237,1.0031545154873518,1.0209097773950488,1.0085833122968395,1.0098101436517473,1.0069548988008048,1.0030575626029872,1.0082447135743127,1.0346784913021982,1.0260600734517742,1.013467737290783,1.0065009947819383,1.09576644728297,1.0354963977383638,1.0155461583560699,1.0112771881129563,1.0030957193670118,1.0049419260457564,1.0202524949436698,1.0086061813840579,1.005091372648035,1.0242986523169593,1.0426739389058806,1.0076303926843915,1.0365573175697789,1.028614216139985,1.0034757955227838,1.0058522368445886,1.003432840191786,1.0083450928080642,1.0008376574761588,1.0095517876510256,1.0816326530612246
1.0061039892999852,1.00132038392542,1.0000669055300375,1.0004861508586265,1.0003217848771881,1.0020784345675493,1.0076539157943736,1.0012513823510056,1.0021666768184565,1.00557053475043,1.0030570441518267,1.0115945680091838,1.0068386358584118,1.0005564151034356,1.0139503988929899,1.0015828235178466,1.0057090627697727,1.0031753328417563,1.0040993161788343,1.0026122380877114,1.0228419091687062,1.012548863621152,1.013569595372698,1.0121606343899492,1.000572203310913,1.0025181209093805,1.0062896292759955,1.0049405932491675,1.0139317158311019,1.0026369797247379,1.0022115582831632,1.0113588647174163,1.0060164817558879,1.0048720793096586,1.0376568107932551,1.019563386730232,1.061865055627763,1.0455231622589893,1.0164948050728462,1.0059915538947282,1.0037877311853243,1.0251490892440602,1.0103114818300385,1.0117871736202508,1.0083542820255949,1.0036732605231269,1.0099057349620362,1.0417884541923077,1.031363099185317,1.0161872978949777,1.0078099717800444,1.1160371304666357,1.0427647499232227,1.0186939012258664,1.013597576766793,1.003717953299818,1.0059353550301087,1.0243788944204673,1.0103493490780326,1.0061142723006542,1.0292415653632103,1.051448439868515,1.0091719970700563,1.0440979940843271,1.0345089621328014,1.0042074759128488,1.0070351049447337,1.0041256601544595,1.0100334974150225,1.0010061950897644,1.0114929560006258,1.0979591836734695
1.0071270227887021,1.001541889353709,1.0000780813069257,1.000567361095068,1.0003756315976124,1.0024258841563662,1.0089375539664975,1.00146120920334,1.0025288151101226,1.0065041505919299,1.0035686051226398,1.013541191587336,1.0079866231640529,1.0006535427487828,1.0163048016313192,1.001847991914416,1.0066651356783123,1.0037079221590515,1.0047871088689238,1.0030517427414278,1.0267184593477987,1.0146621780084046,1.0158584954584597,1.0142181840702211,1.00067128512228,1.00293926993241,1.0073459026942322,1.0057686053248334,1.0162771061360274,1.003078498200866,1.0025831557964482,1.0132700167760635,1.0070242086630554,1.0056876434925592,1.044074918755037,1.0228965291794012,1.0725520875613965,1.0533222681731251,1.0192764926396696,1.006995294615998,1.0044217169272278,1.0294077503274526,1.0120435126608038,1.013769234200039,1.0097564848386336,1.0042903585329037,1.0115708345763197,1.0489573462966375,1.0366969139965194,1.0189155990691094,1.0091218956873818,1.1366950870426882,1.0500904425323208,1.0218545829244727,1.0159384010588626,1.0043412159392784,1.0069304762869888,1.0285305623276257,1.0120996938806914,1.0071387097053424,1.0342125366845698,1.0603043123467708,1.010718724357012,1.051715363677354,1.0404606061760837,1.004950334936764,1.0082220464994316,1.004820534734683,1.011728274496891,1.0011750615068375,1.0134441359341917,1.1142857142857143
1.0081517036343401,1.0017638025769837,1.0000892642541608,1.0006486248220903,1.0004295399763703,1.0027736342862565,1.0102234827034364,1.0016714013514498,1.0028912477839524,1.0074392584795047,1.0040807564263439,1.015491885193509,1.0091369967068953,1.0007518591049434,1.0186676198583782,1.0021135509118781,1.0076225230336862,1.0042414706578335,1.0054761982813127,1.0034924082916583,1.030615067825005,1.0167817950322864,1.0181552686121824,1.016284502842698,1.0007714024629228,1.0033608491619435,1.008404475430698,1.0065979233242672,1.0186292611463459,1.003520599484568,1.002955593259692,1.0151863700508361,1.0080333716360153,1.0065042269158495,1.050534317583834,1.026250253371569,1.0833493662525264,1.0611831250154289,1.0220675780385435,1.0080005009679922,1.0050564724148583,1.0336858586387867,1.0137794153528359,1.0157563378218164,1.011161514676662,1.0049088577315668,1.0132400330430869,1.0561855297615101,1.0420617086466641,1.021652670266378,1.0104367740659568,1.157746882442872,1.0574738956012368,1.025028244868727,1.0182992029733098,1.004965506558168,1.0079272940334865,1.0327074916896863,1.0138571627501638,1.0081646833311628,1.039211705779517,1.069242192919769,1.0122705528287743,1.0594095909562227,1.0464690186372356,1.0057039951098887,1.009413033895701,1.0055174511843386,1.0134293878391967,1.0013442539140558,1.0154052254748225,1.1306122448979592
1.0091780380976259,1.001986121899708,1.0001004543943754,1.0007299422354303,1.0004835099504148,1.003121685753103,1.011511705342412,1.0018819602028541,1.0032539753526202,1.0083758614674108,1.0045934992608136,1.0174466542217098,1.0102897700435318,1.0008513405571613,1.0210388662772614,1.002379500654676,1.0085812287095028,1.0047759773240728,1.0061665809617968,1.0039342277136336,1.0345318020170486,1.0189077368467112,1.0204599403076289,1.0183595782316521,1.000872545957553,1.0037828629483623,1.009465351619251,1.0074285463184605,1.0209882058342823,1.0039632851738989,1.0033288638531184,1.0171079439613697,1.0090439754002958,1.0073218312232666,1.0570352796431455,1.0296245080651636,1.094257944638985,1.0691061870353034,1.0248680961263996,1.0090071712234374,1.0056919973736977,1.0379835118343457,1.0155192002769082,1.0177484966845975,1.0125693787608097,1.0055287587677073,1.0149133502209347,1.0634733680315231,1.047457672657028,1.0243985407775007,1.0117546138627487,1.1791991938173725,1.064915529046562,1.028214927545758,1.0206795516763463,1.005590824355917,1.0089258122564455,1.0369096786635894,1.0156217045417224,1.0091921917243656,1.044239211270388,1.0782627223884118,1.0138274611507998,1.06718085929193,1.0525340894197996,1.0064681002745914,1.0106080400258377,1.0062163967146156,1.015136802259021,1.0015137695072065,1.0173761267014239,1.146938775510204
