residuals_ind1961,residuals_ind1962,residuals_ind1963,residuals_ind1964,residuals_ind1965,residuals_ind1966,residuals_ind1967,residuals_ind1968,residuals_ind1969,residuals_ind1970,residuals_ind1971,residuals_ind1972,residuals_ind1973,residuals_ind1974,residuals_ind1975,residuals_ind1976,residuals_ind1977,residuals_ind1978,residuals_ind1979,residuals_ind1980,residuals_ind1981,residuals_ind1982,residuals_ind1983,residuals_ind1984,residuals_ind1985,residuals_ind1986,residuals_ind1987,residuals_ind1988,residuals_ind1989,residuals_ind1990,residuals_ind1991,residuals_ind1992,residuals_ind1993,residuals_ind1994,residuals_ind1995,residuals_ind1996,residuals_ind1997,residuals_ind1998,residuals_ind1999,residuals_ind2000,residuals_ind2001,residuals_ind2002,residuals_ind2003,residuals_ind2004,residuals_ind2005
-.046257831,-.048346672,.030137701,-.014143496,-.10056856,-.037481111,.042923458,-.015836393,.030351548,-.034954265,.15840039,-.059034612,.014042936,.027595321,.079863891,-.07625784,-.053909119,.1640362,-.077290796,-.033801593,-.035577659,-.055868477,-.09665788,.09543664,.17408639,-.1854898,.0043358766,.10378231,.1884094,.02037384,-.043813817,.17016172,-.10081889,.068382829,-.032409117,-.10813279,.15543953,-.15866071,.098226257,.1193143,-.082325563,-.13925213,-.10491519,-.057725541,.054229315
-.047237344,-.11537002,-.1220037,.036509011,.056534871,.061740331,.18396907,-.090312555,-.085469909,.17888962,.16265427,.0055570733,-.028116601,.21848434,-.080175601,-.12478826,.18650231,-.11567301,-.033370622,-.09433192,.19649251,-.10065657,.041477747,-.10365442,-.06101029,-.088646956,.067423888,-.11464548,-.085046016,-.07951197,-.11888573,-.011335689,.18285564,-.0036851431,-.099496886,-.054455798,.0030111552,-.087614663,.028574949,.10977948,.012712227,.20398508,.06651213,.0010610848,-.059231617
.1453148,-.041569978,-.037131142,-.092694961,-.0049574473,.070128508,.052071266,.050082933,-.028768424,-.043587342,.078616053,.007074343,-.036530431,-.015956471,.06614197,-.04940214,.045206171,.13452721,.10005595,-.12958694,-.14037485,-.022840884,-.056779157,-.03316959,-.22989948,.18072464,-.11270165,-.10698754,-.042047665,-.11884755,-.18956225,.096433751,.024112767,.16501828,.09936104,.11306091,-.057265196,-.0009386848,.24224724,.17524028,-.0078745894,-.26126441,.20566477,.02287353,-.21321762
-.095534965,-.10754427,.17968497,-.11260376,-.16106118,.14712125,-.1081134,-.10997841,.032703813,.14145486,.025694432,.062216122,.074046634,.009687732,.18655127,-.088932022,-.032535326,.13477665,.05136643,-.087550595,-.025170222,.0030206922,-.10572926,-.0045203627,-.10260683,.0024664549,.16048378,-.030784035,.069153048,.19682999,.0050243577,-.10648455,.047782559,-.12130518,-.1018762,.091999412,.015665011,.004698236,-.20125744,-.080322109,.025902821,.027651921,.15977757,-.089814641,.01796473
.082595259,-.24562587,-.25352114,-.29962742,.35191396,.13927069,-.22563002,-.41486546,-.13367178,.0095404061,.15798275,-.36050841,.3237716,.37294081,.40143403,.35127127,-.39089614,-.011725173,.19152066,.41238174,-.1009175,.33279103,.079487644,-.16362001,.40589327,-.16580576,.39538705,-.34513018,-.1758941,-.2646313,-.14579031,.25387779,-.16256948,-.15778044,-.29172459,-.080152482,-.33349961,-.028323341,.39037216,-.0048388764,-.033412792,.35518172,-.049084049,-.097568482,-.070799112
.16969313,-.30365309,-.096150875,.14672385,.28702483,-.26962367,-.35347655,-.072327808,.38948065,-.105143,.3482264,-.2933211,-.075071372,-.11203364,.1434336,-.348968,-.3117623,-.14959858,.10421028,.039891824,-.11611908,.4518874,.21647762,.19919622,.13041922,.13698874,.17270243,.23596141,.17983358,.14190824,.097708046,.031980354,-.18518357,-.37882042,.18142454,-.43556634,.1613867,-.42260996,-.057536889,.13567105,.17840438,.13180096,.1984556,-.3412233,-.18270157
.092831731,.06237331,.038210791,.056421276,-.013250476,-.091659471,-.024105975,-.035178643,-.09202493,.10041285,-.033938214,.093682647,.0039833896,-.055999365,-.034885921,-.016153419,-.11840769,.03915057,.015697109,-.15751748,-.12677673,.098447569,-.034071185,.0087447837,.0087041315,.01484238,.074272439,.041048557,.085646912,-.02670172,.040250521,.030137861,-.049655266,.032339279,.0042281039,-.012019305,-.047047451,.041000113,-.025108535,-.079833232,.089165382,-.078565367,.10521125,-.047715317,.023812713
-.1535887,.13113593,.015686151,-.091600485,-.025623128,-.13905367,.12848844,.13338694,-.086363576,-.10697486,.12780133,-.057476025,.003775184,.11229173,.11077178,.048688855,-.024824306,-.024209378,-.042927619,-.013254606,-.056066349,.10738695,-.10159809,-.14733535,-.0083100908,.11223159,-.14784524,.066890247,-.038479432,-.0098366877,.11543204,.11440676,.12732524,.1105523,-.022276821,-.1726394,.1169458,-.049568649,-.047974594,.063219108,-.10876451,-.03377974,-.013593702,.11186524,-.13431659
-.15983425,-.16259749,.06484279,.18890025,-.20742567,-.11465916,-.18867336,.044602651,-.15317157,.52460384,-.011224104,-.095861226,-.032502763,.039959475,.51308399,.057922069,-.15654267,-.16910848,.16426003,.077434584,-.20687126,.19784588,.029042285,.16615035,.14145544,-.24498858,-.021862725,-.1547125,.089778461,-.026693683,-.088376164,-.076628886,-.027443452,-.025825802,-.18676713,-.011685713,-.063707538,.44602913,.27348137,-.10143024,-.18564406,-.041971251,.029670171,-.0040266784,-.12882636
-.13859347,-.35624591,.21436746,-.37899831,-.169136,.18028338,.28477919,-.018402494,.087382793,.15349083,.25568825,-.0034645277,.023114085,-.17021707,-.032627538,.21571954,.13748622,.083741881,-.17010659,.21693848,.27436951,.00019851862,-.19557777,.2823399,-.29753393,-.29531509,.30947405,.015452554,-.26795921,.11473522,-.28122404,.02246194,-.29840386,-.13187507,.30691761,.13055991,-.32459372,.031216623,-.18713067,.087616131,-.13671133,.35740748,-.21091346,.068198696,.21108982
.21996613,-.11469491,-.10631406,-.1244956,-.02212877,.023759434,.083406873,-.045066833,.031070529,-.052488912,.061876286,-.03628017,.051817458,-.040617362,-.061327402,.040230751,-.016079877,.14745311,.042611394,.017674744,-.050132338,.19220355,-.16105552,-.030478628,-.03987525,.019850155,.0087267328,.01334439,-.058825321,-.073016033,.055090785,-.0075849621,.10826888,-.0027373987,-.12558506,-.052443702,.17861126,-.08161173,.036289677,.15366969,-.098226935,-.073367588,-.018421905,-.084351182,.091285594
-.055522177,.053346176,-.024032071,.084129557,-.014112008,-.027949171,.13297161,-.09907385,-.088360369,-.075340629,-.090322755,.0032496536,.036400117,-.043230932,.19341995,-.1022196,-.011087758,-.036192682,-.060040288,.056368496,-.005115469,.084355645,.032509431,-.025331646,.11029441,.033200454,-.0082789594,.017886627,.098439947,.02041392,-.052596182,.087109335,-.045045253,-.049462918,-.0069447467,.013233447,.02371444,-.11232791,.053775407,-.0031167187,-.07637693,-.049363036,-.021695772,.086443081,-.038121875
.0043329722,.027096063,-.097156979,-.066931471,.093345702,-.083984829,.066550821,.060552843,-.12659003,.039855581,.087754048,.11019197,.095073484,-.05410004,-.12000118,.011190183,.030441314,.050474193,.097775422,-.083217092,-.11466961,-.057717629,-.11183825,.10115347,.15776877,-.11004454,.022340285,.029933456,-.12048884,.13028185,.00020609116,.013480732,.090121567,-.060469866,-.11015728,-.045459174,-.056860309,-.095733598,-.015579941,-.093038939,.11627691,.18340029,.014849869,-.014275254,.003866971
