9965.384	18626.411	5.321	.000	6.997	207.037	.000	121.840	64.501	117.530	583.578	.110	.146	.000	3681.627	5429.669	19722.139	3149.272	6717.768	103.156	.239	.000	1164.156	8786.677	2179.408	2138.940	874.417	437.073	.000	.000	.000	.000	.000	.000	.000	.000	.000	52.999	45.278	.000	.000	.000	.000	1117.927	.000	.000	42.533	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	47.600	82.382	1598.338	.000	.000	.245	.000	.000	.000	.000	.000	.000	.000	.429	.000	.000	.000	.000	.130	.000	.000	.000	.000	1679.471	.000	.000	.000	.000	.571	4.547	84.213	.000	.324	3.133	268.601	3.267	.000	25.789	.319	.000	.000	.131	.000	.000	329.453	.265	31.449	.727	95.581	.122	.804	.000	.000	9.987	15.535	.000	.000	.000	.000	7.705	.000	.000	.648	92.134	36.398	1083.982	.239	.000	.000	.000	.000	.000	.000	.000	5.301	.000	23.114	.000	.000	1.939	.942	.000	.000	.000	.000	.000	151.783	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	1068.982	231.984	.000	.000	.000	.000	.000	51038.427
476.746	25523.318	72.188	.000	.000	330.836	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	109.706	205.203	24981.902	64871.466	857.543	546.425	1144.653	.000	.000	73.786	113.795	.000	.000	46.846	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	1.875	271.304	98.435	.000	.000	.000	.000	.000	.000	20.607	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	189.879	.000	.000	8.880	.000	.000	.000	.000	.000	.989	.000	.000	.000	.254	70.454	.000	.000	.000	.000	1.969	2.480	.000	.000	.000	.000	4.385	.000	.000	2.034	86.144	50.925	561.348	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	1.649	.000	.000	.000	.000	.000	.000	7.862	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	213.425	.000	.000	.000	.000	.000	.000	6248.376
.000	.000	80.291	6502.517	.000	10.472	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	113.191	.000	.000	.000	.000	.000	181.965	62.490	.000	.000	.000	.000	.000	.000	.000	.000	5.169	.000	.847	3209.604	588.009	130.786	.000	.000	10.344	1.559	29.031	5.338	50.306	.000	31.953	.000	13.616	.000	963.150	.000	.000	.000	.947	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	8.393	.000	.000	2.653	.000	.000	.000	.000	64.195	.000	.000	.000	83.892	.000	2.575	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	2.382	.000	.000	.171	.000	.000	.000	.000	.000	.000	.534	.000	.000	.000	.129	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.124	.000	.000	.000	.000	.000	.000	-1640.732
.000	.000	.000	5641.116	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	9961.886	2659.320	743.564	4884.389	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	1386.257
.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	61.128	.000	.000	253.101	.000	369.999	3168.487	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	22.591	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	450.656	.000	.000	1.849	.000	.000	.000	.845	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	6.754	.000	.000	.251	.000	.000	.000	.000	.000	.000	.000	.000	.000	29.671	24.794	.000	.000	.000	.000	26.719	24.600	4.049	9.162	.000	.000	.204	.000	.000	.895	68.962	150.489	2714.015	.000	.000	.000	.000	.000	.000	.000	.000	6.128	.000	60.657	.000	.000	.000	.487	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	67.768	.000	.000	.000	.000	.000	.000	-287.314
11090.467	1810.936	1952.143	353.934	17.506	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	93.050	.000	.000	5.827	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	401.397	.000	.000	.000	.000	.000	.000	240.307
.000	.000	.000	.000	.000	.000	12513.210	.853	1.306	1.024	1.658	47583.263	75598.824	.000	.000	1.080	4.429	1.050	2.439	1.745	3.610	.828	1.630	1.481	2.564	.702	.485	1.452	1.815	1.799	.624	.000	.000	.000	.000	.000	5.463	8.080	3.377	16.190	1.323	2.654	339562.741	3219.180	496.657	160.334	105.478	21.778	134.673	82.432	12.737	4.208	.353	2.043	1.877	1.988	4.755	.000	9.960	.000	.377	1.383	.000	.996	.303	.305	.320	.711	2.484	.993	3.069	.309	.345	1.101	1.041	1.608	2.342	.000	.000	.000	.000	.000	.000	.000	.000	.317	.973	5.002	.000	3.618	1.457	.299	.309	.000	1.733	1.724	.000	.803	1.352	287.923	278.248	.000	.000	.000	.829	.000	2780.356	.000	.000	22.009	11.975	2.160	7.765	35.776	277.903	6.060	.000	9.461	.472	16.757	.000	24.020	3.672	13.477	20.427	102.914	17.221	11.300	337.920	1.748	5.538	7.204	55.028	13.675	11.029	202.828	8.668	3.143	11.967	7.121	37.832	3.258	22.745	12.801	30.741	.366	9.475	14.020	45.672	3.107	18.931	31.883	120.371	23.972	10.653	16.054	1.786	4.487	3.745	1.220	6.517	59.626	170.848	373.902	52.927	4.870	7.216	5.814	9.133	10.902	17.634	14.432	.000	5.259	66.576	.000	.000	34.063	9.424	.000	.000	.000	.000	.000	.000	.000	19576.200	.000	.000	.000	549.050	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	-299548.078
.000	147.433	.000	.391	.000	.000	261.993	1699.605	73.995	76.172	188.409	14587.470	.000	.000	.000	18.779	82.777	24.181	46.308	32.927	58.287	8.663	30.428	29.284	27.140	6.764	1.771	8.062	9.905	3.108	1.036	.508	.864	.093	.000	.000	.681	1.007	.510	284.750	35.591	.000	96.451	91.047	24.644	8.244	5.514	1.170	6.701	3.475	21.629	7.590	47.229	101.349	122.507	116.615	2046.451	21.667	91.336	33.603	57.553	.345	.100	.551	.302	.101	.106	.354	.472	.440	.728	.616	.229	.488	.576	.427	1.297	.000	.000	.000	.000	.000	.000	.310	.526	.421	.647	4.321	.563	3.791	2.300	.099	.308	.204	1.151	.802	.228	.000	.000	5.524	9.655	.000	.000	11.319	.000	.000	.000	.625	.000	3.395	.249	.000	.143	.602	5.521	.000	.521	.286	.000	.363	.000	65.664	.136	.136	.463	.000	.429	.402	9.827	.000	.108	.000	62.285	.423	.333	6.338	.160	.131	.442	.131	.770	.000	.521	.266	.740	.000	.252	.123	1.074	.000	.524	.871	2.508	.586	.131	.410	.000	.136	.000	.000	.108	1.458	3.401	23.161	.957	.249	.133	.114	.121	.201	.325	.252	.000	.159	1.448	.000	.000	.000	.000	.000	.000	.000	.000	.000	74.004	.000	5562.801	.000	.000	.000	156.019	.000	.000	.000	.000	62.204	.000	.000	.000	.000	.000	.000	3530.961
.000	.000	.000	.000	.000	.000	.000	.000	1947.420	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	28.978	2228.772	.000	37.974	.000	63.917	.000	2.886	.000	.000	85.182	79.873	7.047	26.609	5500.960	.000	231.560	2777.459	.000	.000	.000	.000	.000	.000	104.514	.000	43.741	23.618	37.304	.000	.000	.000	29.296	.000	.000	12.481	50.229	3.463	.000	.000	.000	.000	.000	33.333	83.190	.000	.000	886.731	7.750	.000	.000	.000	.000	.000	.000	56.039	32.138	21.565	9.463	.000	.000	.000	.000	.000	.000	.000	.000	.000	62.979	.000	64.774	26.632	.000	139.953	.000	.000	.000	.000	.000	217.502	12.507	222.798	81.616	.000	.000	.000	68.134	.000	.000	.000	95.695	.000	.000	2.513	.000	.000	.000	.000	.000	53.499	16.929	.000	11.707	.000	.000	102.947	116.823	56.922	106.839	13.935	23.114	2.426	98.733	7.984	2.682	15.310	11.715	1.781	.000	313.076	7.881	43.612	8.334	13.123	9.029	.000	79.079	39.408	.000	73.182	.000	46.961	16.859	.000	.000	.000	.000	.000	.000	.000	.000	.000	4.123	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	6944.113
608.113	91.630	.000	.000	.000	1.258	.000	573.922	131.734	895.561	42.139	.000	.000	28.534	11451.872	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	274.597	.000	.000	73.116	213.898	.000	645.704	.000	313.306	41.825	19.294	.000	.000	16.567	246.421	3235.475	1030.139	23.709	.000	.000	.000	80.735	.000	6.572	.000	.000	.000	.000	.000	.000	17.897	.000	1.589	.000	10.273	67.843	.000	.000	.000	43.707	.000	2.418	.000	.000	.000	44.040	.000	.000	.000	.000	.000	520.394	.000	.000	.000	13.935	.000	.000	.000	60.447	.000	.128	.000	75.313	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	68.925	.000	.000	.000	.000	.000	.000	42.701	.000	.000	.000	.000	.000	.000	52.767	.000	.000	.000	79.359	.000	.484	4.684	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	8.210	.000	.000	.000	.000	.000	.000	.000	.000	.000	.964	.000	.000	.000	.000	.000	.122	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	55.648	.000	1814.740	.000	.000	.000	50.898	.000	.000	.000	.000	656.090	1014.113	.000	.000	.000	.000	.000	1799.333
