0.012508434,-0.011922307,0.017858956,0.020390857,0.009435728,-0.015674847,0.051510412,0.013097612,-0.006325004,0.010292536,0.051462642,-0.052678061,-0.094782556,0.013451909,0.058861195,0.015916685,0.03279447,-0.012757316,0.018448839,-0.014301095,0.119932785,-0.030509193,0.009304222,0.058544683,0.073365805,0.027208969,0.001835401,-0.065813674,0.068618252,0.031642268,0.017323468,0.054457712,-0.052674645,0.096626461,-0.034392666,0.000243772,0.001005847,0.049021184,-0.001243567,0.049240185,-0.033041452,0.019268598,-0.005097832,0.004477821,0.019811846
0.079889449,0.038949046,0.073411609,-0.033503346,0.026378496,0.010042222,-0.024142411,0.011110024,-0.019265718,0.031018221,-0.00154305,0.001018699,-0.011903346,-0.04677921,0.025700428,0.055855109,-0.012481289,-0.048642812,0.018202414,-0.160844932,0.059541565,0.019935536,0.012901964,0.025592951,0.069742831,0.156163347,0.018682161,0.0170798,-0.098239196,0.001933386,-0.031215704,0.00461345,-0.058220317,-0.037205979,-0.035145912,0.069795165,-0.076146787,-0.062943426,0.041927897,0.086280161,0.015555743,0.069610694,0.032720712,0.014999172,0.01320241
0.029118099,0.004111514,-0.031955827,-0.02997206,-0.00311069,0.012630103,-0.030403567,-0.002213656,-0.023678846,0.007165994,-0.028271327,0.00350129,-0.103923364,0.109106113,0.071443837,-0.125987104,-0.10595962,-0.042392414,0.013983395,0.013002932,-0.032979872,0.141873938,0.076377155,0.057546443,0.024416076,-0.109761345,0.034354367,-0.023807971,0.085182558,0.051042502,0.018999564,-0.073015541,-0.021033096,-0.090493376,-0.015826091,0.084068583,-0.030678415,-0.034591763,0.044185158,0.02778249,0.074715359,0.040865356,0.061566286,0.048482596,0.004033808
-0.013869889,-0.004078173,-0.010115985,0.010991171,-0.025097076,0.008616134,-0.050397828,0.010363991,-0.017672128,-0.048746997,0.003851183,-0.005186025,0.010831567,-0.045002508,-0.106505303,0.012883512,-0.022116207,0.098941162,0.034554165,-0.058752986,0.032054127,-0.070418551,-0.187902952,0.110447663,0.097287934,0.050253183,-0.008584272,-0.004831763,0.041615956,0.029597152,0.076309007,0.041408068,0.034764152,-0.011049728,-0.07408129,0.024821352,0.043017162,-0.040420243,-0.006000468,0.035655631,-0.004802623,0.01296321,-0.080992624,-0.078354804,-0.10513229
0.0258654,0.004549429,0.005158171,0.026145913,0.014147054,0.003588009,-0.026369128,-0.001788363,0.011079219,0.019127846,0.018441216,0.025711662,0.035082101,-0.066375676,-0.120572999,0.041072097,0.038184574,0.037845986,-0.031425397,-0.085778738,-0.072154722,-0.045067722,0.072652678,0.063931872,0.005190334,0.018400582,0.035574165,0.016877941,-0.025634712,-0.018531452,0.010682395,0.01039866,0.015886927,0.031895381,-0.015569579,0.013092685,-0.009840164,0.023835764,-0.029334598,-0.005892898,-0.018360749,0.045760356,0.00718663,0.017826606,-0.011933509
0.022745363,0.041516477,0.049297673,-0.098885348,0.175960414,0.037118015,0.028083065,0.021834384,0.002816457,-0.038735044,-0.080675035,-0.015072581,-0.010908408,-0.165565194,-0.050536163,-0.003470292,-0.018011461,-0.069056051,0.011322363,0.060570201,0.012538376,-0.023955753,-0.022087765,0.063796821,0.020281782,0.062292371,0.065967592,0.078620573,0.040729663,0.025375302,0.026657591,0.040903244,0.037291169,0.048194307,0.003160904,0.03691843,0.032486121,0.038398115,0.016034305,0.053731725,-0.009520534,0.01605676,0.013706584,0.007890061,-0.021074634
0.00818147,0.011921906,0.015736914,0.017568501,0.014689963,0.008977884,0.00885496,0.012460074,0.008094218,0.001504101,0.00971235,0.015903442,-0.01046223,-0.027087984,-0.058530732,-0.018240828,-0.016144919,-0.042169301,-0.074141035,-0.026699033,-0.170632662,-0.117555442,-0.116287761,0.028571109,0.006913292,0.136222667,0.022563843,0.073969192,-0.040872324,-0.036393031,0.049065481,-0.009349938,0.009236568,0.032918357,0.007895044,-0.062309948,0.010079219,0.050362375,0.007207514,0.04564162,0.046571411,-0.047482864,-0.051723841,-0.055050238,-0.137177077
-0.000335497,0.000971141,-0.00233234,-0.005527646,-0.004994359,-0.021182593,-0.013191048,0.01177836,-0.040848644,-0.022480524,0.022217125,-0.007030239,-0.041050118,-0.059461808,0.01241945,0.029670832,0.005348619,-0.034833648,-0.032254305,-0.031770326,0.005429312,-0.004004986,0.045799222,0.026859014,-0.008556917,-0.001517645,-0.044725572,-0.021805815,-0.001937062,-0.026671508,-0.018402513,0.022409268,-0.013113146,-0.018559166,-0.027310436,-0.006189124,-0.013237528,-0.016852197,-0.014167439,-0.000210676,-0.018363394,0.000736784,-0.003924448,-0.002943868,-0.012498552
0.031100354,-0.000853559,0.01376111,0.002713687,-0.001360851,-0.015831293,0.031843701,-0.029832902,-0.044037132,0.084546027,-0.031340259,0.031565377,-0.065628506,0.002913275,0.071615303,-0.025449955,-0.002791661,-0.048796902,-0.015454125,0.032705644,0.038901502,0.017868415,0.051514035,0.0105063,0.016182183,0.038959494,0.017087183,-0.008077703,-0.02298584,0.000345251,-0.014248456,-0.021829564,-0.067000526,-0.005540719,0.011544273,-4.28E-05,-0.020099891,0.017169757,-0.015596793,0.021422842,0.000827955,0.035984258,0.003259037,-0.031222151,0.011533764
0.007347093,0.015808895,0.026864793,0.004056462,0.005341033,-0.010338427,-0.006060101,0.013324821,0.015278629,-0.003839592,0.033560268,0.040145072,0.013199305,-0.019487171,-0.010192057,0.0373642,0.047735628,0.007916845,0.003366634,0.014744689,-0.006053477,-0.007983575,-0.007165693,-0.004036854,-0.015930246,0.005761085,0.028960069,-0.017168101,0.010238833,-0.00224742,-0.010352851,0.016972814,0.010258914,-0.012150209,0.007872404,0.000482613,0.029483694,0.014784296,0.023808365,0.026069915,-0.00246667,0.052584031,0.0074488,0.037573015,0.029655089
0.015537141,0.015939249,0.025319996,0.018534357,0.021165005,0.008857276,-0.01314616,0.013769083,-0.002479068,-0.013550657,0.008041925,0.041484074,0.013705336,-0.003614036,-0.025642587,-0.004143148,0.006755692,-0.013903632,-0.00971382,-0.021439533,-0.00926072,-0.012849636,0.017634993,0.004118475,0.004381603,0.010185338,0.061403263,0.006498608,0.01049768,0.00413628,-0.018182077,0.028800523,-0.007807927,0.006742708,0.003880077,0.017844334,4.65E-05,-0.001872517,0.011905126,0.017949832,0.00112555,0.02388375,0.028743482,0.017103984,0.002265144
0.016263284,0.010089205,0.012324917,0.003402953,0.007064484,0.00803097,-0.016076958,0.011085816,-0.004389011,-0.035598447,0.021623515,0.018601495,0.030549766,-0.063385822,-0.029709412,0.009903681,-0.000228251,0.011512375,-0.024434284,-0.012031982,-0.014522614,-0.029854036,0.01930635,0.012155023,0.008904379,0.025818208,0.039050296,-0.026575288,-0.014077621,0.020586216,0.014574406,0.036194372,0.019045799,-0.002103988,-0.037123039,0.028141308,-0.017553556,0.057218328,0.046730754,0.008904775,0.020053566,0.034950615,0.009331845,-0.03080957,0.001631621
0.004022249,0.020958401,0.004439977,0.012333286,0.018122858,0.00580582,0.020483878,0.023965542,-0.011333394,-0.01308287,0.01339111,0.008852423,0.011525799,-0.026564535,-0.029012469,0.02224096,0.032452137,-0.013664493,-0.001941965,-0.006595063,-0.043528221,0.009435373,-0.02430179,0.01044438,-0.009671687,0.015340005,0.042760291,0.013086666,-0.010420969,-0.016328513,-0.011107037,0.024969732,0.004639226,0.025075068,0.009831218,-0.004682223,0.027436242,-0.010121297,0.02421494,0.04372221,-0.005634478,0.029504765,0.018786279,-0.037018173,0.005194645
0.007500279,0.017259256,0.011570455,0.031382799,9.75E-05,0.020263188,-0.028215329,-0.011601078,0.006087628,-0.006479623,0.008444915,0.047262938,0.031554195,-0.010194718,-0.072693525,0.008454608,0.025090321,-0.003339562,-0.00442702,-0.042899689,-0.034553775,-0.052756595,-0.058580641,0.036439847,-0.016870784,0.006613823,0.031550532,0.028081061,0.004130855,-0.037504339,-0.039668199,0.012014763,0.004792208,0.030494265,0.025583304,-0.008990709,-0.002018024,-0.016807502,0.001200212,0.047367095,-0.03217736,0.023552515,0.04089472,0.032080579,0.046274195
0.007232176,0.031961596,0.013139118,0.036421767,0.006038225,0.022091393,0.003579912,0.016509564,0.024659589,0.11393592,0.154404742,0.177651608,0.110657154,0.209602176,0.107100643,0.140629004,0.149290905,0.15244364,0.148916858,0.211604901,0.108515064,0.044626505,0.095258623,0.179819663,0.107070095,0.12081241,0.138444437,0.093544753,0.076545326,0.065673186,0.069202381,0.123369958,0.128940405,0.105853792,0.124506393,0.158597124,0.149458079,0.161849245,0.167673652,0.176427944,0.090818833,0.082764997,0.100875529,0.067509793,0.138571582
0.004015709,0.018854836,0.011877005,0.010280157,0.002110727,-0.013969207,-0.014764988,0.012034449,0.009407335,-0.00274111,-0.004764509,0.037459174,0.019357308,-0.052418604,-0.043048451,0.049522801,0.022198404,-0.040736568,0.005669135,0.005782957,-0.061314117,-0.024476885,-0.047288312,-0.001509343,-0.04765223,0.007262018,0.023728404,0.039617199,-0.007927218,-0.012051022,-0.01844513,0.046125541,-0.003506142,0.038603444,0.029358251,-0.003948937,0.016476141,0.012707653,0.051452541,0.082423093,-0.024745727,0.008738495,-0.003601946,-0.068795965,-0.012736726
0.024255018,0.046854582,0.023934419,0.024907075,0.00717373,0.03038429,0.025999174,0.041271602,0.061197567,0.04357737,0.025628961,0.040726236,0.025193821,0.077948876,0.068579371,0.068520444,0.059164843,0.00184205,0.03235941,0.055666252,0.030787681,0.001144111,0.060788542,0.030399775,0.037944568,0.042191891,-0.119175205,0.066166324,0.030752519,0.025708035,-0.009656647,0.02182737,0.019919738,0.007981383,-0.016216905,-0.060016641,-0.037014102,-0.061888013,-0.025048726,-0.013040592,-0.004892005,0.060606871,0.007147406,0.060348663,0.04339243
0.011121616,0.028574999,0.023011953,0.009759609,0.021154612,0.021441691,-0.037238301,0.000411915,-0.009197768,-0.018752296,0.015530965,0.045451647,0.028348942,-0.019452781,-0.0354689,0.037675208,0.043127308,-0.022350929,0.013767278,0.003686301,-0.022523633,-0.004683716,-0.015247392,0.045441246,-0.027501258,0.0311431,0.025930706,0.045297422,-0.007503575,-0.033852937,-0.014503251,0.040722121,0.006777938,0.037817924,0.028757273,-0.018125532,0.013993421,-0.009794431,0.030200107,0.067379476,-0.023683814,0.035601562,0.029108651,0.016437774,0.030179934
0.056489477,0.053327389,0.030187274,0.021482841,0.041372132,0.036312084,-0.039366836,0.014860318,-0.009066935,-0.046543847,-0.00039192,0.029260215,0.009296801,-0.028477819,-0.062772557,-0.001948644,0.078121186,0.007223046,0.04347854,0.023490122,-0.014863196,-0.032343392,-0.015028502,0.081731932,-0.06350409,0.048833574,0.017698558,0.08179883,0.0359663,0.008272403,-0.001291236,0.033653628,0.026662793,0.055025974,0.029789158,-0.039122668,-0.00865334,-0.052959261,0.036718892,0.065561431,-0.048852849,-0.142001717,0.039366021,0.033587588,0.065840796
