6148.280	13720.666	4.101	.000	4.344	162.420	.000	67.347	18.564	66.835	174.411	.076	.172	.000	2260.809	3732.330	13596.360	2181.884	4561.541	65.626	.150	.000	839.970	5397.383	1426.565	1873.372	836.268	503.409	.000	.000	.000	.000	.000	.000	.000	.000	.000	35.103	32.762	.000	.000	.000	.000	639.670	.000	.000	27.291	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	30.876	47.730	889.630	.000	.000	.176	.000	.000	.000	.000	.000	.000	.000	.272	.000	.000	.000	.000	.086	.000	.000	.000	.000	1024.766	.000	.000	.000	.000	.321	2.789	46.780	.000	.231	1.620	129.172	2.010	.000	16.606	.156	.000	.000	.085	.000	.000	202.109	.157	17.947	.431	52.403	.074	.450	.000	.000	5.474	9.659	.000	.000	.000	.000	4.537	.000	.000	.414	53.458	23.825	626.900	.153	.000	.000	.000	.000	.000	.000	.000	3.373	.000	13.092	.000	.000	1.174	.640	.000	.000	.000	.000	.000	72.158	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	607.529	138.860	.000	.000	.000	.000	.000	43807.454
404.135	25832.252	76.441	.000	.000	356.600	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	104.432	191.448	21836.701	55766.891	768.002	541.704	966.077	.000	.000	96.958	180.081	.000	.000	50.066	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	1.671	215.972	75.278	.000	.000	.000	.000	.000	.000	18.093	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	125.463	.000	.000	7.857	.000	.000	.000	.000	.000	.776	.000	.000	.000	.207	53.072	.000	.000	.000	.000	1.483	2.119	.000	.000	.000	.000	3.548	.000	.000	1.784	68.674	45.800	446.054	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	1.284	.000	.000	.000	.000	.000	.000	4.330	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	166.656	.000	.000	.000	.000	.000	.000	5357.271
.000	.000	76.961	6304.179	.000	10.218	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	97.534	.000	.000	.000	.000	.000	139.017	50.873	.000	.000	.000	.000	.000	.000	.000	.000	6.682	.000	1.348	2704.911	484.374	117.697	.000	.000	10.866	1.609	20.659	3.978	37.644	.000	28.648	.000	12.476	.000	976.794	.000	.000	.000	.662	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	8.835	.000	.000	2.544	.000	.000	.000	.000	52.311	.000	.000	.000	67.679	.000	1.783	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	1.425	.000	.000	.137	.000	.000	.000	.000	.000	.000	.408	.000	.000	.000	.088	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.087	.000	.000	.000	.000	.000	.000	-731.772
.000	.000	.000	6183.962	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	9492.879	2476.981	756.617	5136.887	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	1116.011
.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	50.069	.000	.000	204.786	.000	275.844	2460.929	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	16.196	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	298.886	.000	.000	1.584	.000	.000	.000	.644	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	3.870	.000	.000	.192	.000	.000	.000	.000	.000	.000	.000	.000	.000	20.975	16.197	.000	.000	.000	.000	17.450	18.225	2.900	6.087	.000	.000	.143	.000	.000	.681	47.678	117.375	1870.288	.000	.000	.000	.000	.000	.000	.000	.000	4.647	.000	40.938	.000	.000	.000	.394	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	45.892	.000	.000	.000	.000	.000	.000	338.307
9914.294	1932.864	2179.945	399.760	15.748	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	64.838	.000	.000	5.437	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	330.540	.000	.000	.000	.000	.000	.000	286.977
.000	.000	.000	.000	.000	.000	2562.114	.222	.177	.274	.233	15360.184	41781.773	.000	.000	.349	1.435	.342	.779	.522	1.062	.254	.553	.428	.789	.289	.218	.786	.865	.588	.228	.000	.000	.000	.000	.000	1.740	2.516	1.149	5.692	.462	1.054	132503.592	865.934	139.909	45.350	31.816	7.381	41.564	28.551	3.937	1.613	.112	.649	.545	.525	1.000	.000	2.694	.000	.116	.515	.000	.345	.110	.115	.104	.232	.764	.325	.796	.104	.115	.339	.354	.540	.703	.000	.000	.000	.000	.000	.000	.000	.000	.115	.387	1.578	.000	1.311	.467	.100	.098	.000	.534	.517	.000	.219	.412	78.421	72.806	.000	.000	.000	.233	.000	1010.772	.000	.000	5.859	3.963	.643	2.190	9.482	92.053	1.474	.000	2.646	.118	5.198	.000	6.890	1.382	4.450	6.305	25.943	4.547	3.258	88.245	.487	1.861	1.751	12.441	3.956	3.277	61.398	1.990	.962	3.344	2.158	11.250	.875	6.560	3.571	8.247	.102	2.442	3.989	12.035	.763	5.090	8.215	35.182	6.772	2.792	4.441	.587	1.242	.990	.342	1.956	16.264	52.572	101.655	15.994	1.437	1.890	1.861	2.734	3.664	6.081	3.575	.000	1.334	17.727	.000	.000	9.697	3.011	.000	.000	.000	.000	.000	.000	.000	6169.335	.000	.000	.000	161.598	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	-90221.940
.000	121.128	.000	.340	.000	.000	127.270	1047.807	23.753	48.311	62.803	11171.962	.000	.000	.000	14.397	63.648	18.685	35.071	23.363	40.674	6.298	24.487	20.063	19.814	6.608	1.889	10.357	11.203	2.412	.899	.467	.992	.108	.000	.000	.514	.744	.412	237.510	29.484	.000	89.294	58.105	16.470	5.532	3.946	.941	4.907	2.855	15.862	6.903	35.598	76.374	84.327	73.060	1021.369	14.642	58.600	20.387	41.931	.305	.094	.453	.260	.091	.082	.275	.344	.341	.448	.491	.182	.356	.465	.340	.924	.000	.000	.000	.000	.000	.000	.252	.410	.361	.610	3.235	.319	3.259	1.747	.079	.231	.151	.841	.571	.173	.000	.000	3.570	5.993	.000	.000	9.074	.000	.000	.000	.445	.000	2.144	.195	.000	.096	.378	4.339	.000	.384	.190	.000	.267	.000	44.687	.121	.106	.339	.000	.269	.275	6.089	.000	.086	.000	33.408	.290	.235	4.552	.087	.095	.293	.094	.543	.000	.357	.176	.471	.000	.154	.083	.672	.000	.334	.532	1.739	.393	.082	.269	.000	.089	.000	.000	.077	.944	2.483	14.939	.686	.174	.083	.086	.086	.160	.266	.148	.000	.096	.915	.000	.000	.000	.000	.000	.000	.000	.000	.000	39.239	.000	4159.209	.000	.000	.000	108.946	.000	.000	.000	.000	39.429	.000	.000	.000	.000	.000	.000	986.931
.000	.000	.000	.000	.000	.000	.000	.000	643.246	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	27.605	1463.551	.000	26.221	.000	52.879	.000	2.441	.000	.000	66.064	61.933	4.991	17.154	2824.980	.000	152.868	1733.870	.000	.000	.000	.000	.000	.000	82.810	.000	32.847	18.842	23.614	.000	.000	.000	24.324	.000	.000	10.438	61.268	3.444	.000	.000	.000	.000	.000	29.387	80.805	.000	.000	784.451	6.057	.000	.000	.000	.000	.000	.000	37.219	23.924	14.339	6.045	.000	.000	.000	.000	.000	.000	.000	.000	.000	50.882	.000	44.598	17.231	.000	83.130	.000	.000	.000	.000	.000	152.305	11.489	179.571	61.500	.000	.000	.000	43.435	.000	.000	.000	52.814	.000	.000	1.857	.000	.000	.000	.000	.000	35.093	11.918	.000	7.667	.000	.000	71.504	75.151	34.147	70.120	8.765	16.492	1.673	63.173	5.392	2.150	10.347	7.563	1.220	.000	208.467	5.920	28.946	6.148	9.452	5.775	.000	57.780	32.328	.000	44.259	.000	29.069	10.959	.000	.000	.000	.000	.000	.000	.000	.000	.000	2.249	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	-1452.642
452.058	81.327	.000	.000	.000	1.189	.000	382.236	45.684	613.616	15.174	.000	.000	21.037	8473.249	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	247.434	.000	.000	73.126	147.468	.000	468.101	.000	272.134	33.085	17.128	.000	.000	13.490	200.608	2405.968	697.213	12.783	.000	.000	.000	63.543	.000	6.707	.000	.000	.000	.000	.000	.000	14.990	.000	1.370	.000	8.110	59.140	.000	.000	.000	55.974	.000	2.148	.000	.000	.000	37.031	.000	.000	.000	.000	.000	427.024	.000	.000	.000	11.001	.000	.000	.000	47.243	.000	.086	.000	47.334	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	58.516	.000	.000	.000	.000	.000	.000	31.394	.000	.000	.000	.000	.000	.000	35.317	.000	.000	.000	45.984	.000	.368	3.634	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	5.821	.000	.000	.000	.000	.000	.000	.000	.000	.000	.729	.000	.000	.000	.000	.000	.078	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	.000	31.876	.000	1465.808	.000	.000	.000	38.395	.000	.000	.000	.000	449.272	731.400	.000	.000	.000	.000	.000	915.035
