1980,1,192930.766,53009.395,20767.408,51958.223,6313.187,0,0,252.842,0,0,0,465.312,421.741,0.752,186.53,84.877,513.054,1508.072,0.039,76.813,0.057,494.968,3.99,0,163.26,0.04,0,2.856,3.419,0.43,0.474,44.826,12821.02,0,392.959,74.297,21.465,818.077,13.566,3.532,7160.248,314.683,5436.714,610.754,1781.277,0.733,2705.667,252.473,90.319,42.636,497.606,9.546,1800.242,376.306,469.609,8075.711,89.687,24.44,23.078,456.277,192.674,887.384,0,9212.179,0,58.032,40.301,263.626,2.268,354.456,932.323,0.036,0.103,0,0,0,0,36.312,0.732,60.391,0.382,121.211,0,0,21.506,0,0,0,0,81.508,0,29.841
1981,1,190496.016,54474.496,20196.346,48134.004,8190.085,0,0,227.66,0,0,0,474.877,380.924,0.593,166.658,80.205,483.234,1312.116,0.025,71.598,0.045,469.388,3.485,0,145.277,0.024,0,1.941,3.216,0.394,0.43,45.587,12138.267,0,403.984,75.102,21.166,827.117,13.153,3.317,7368.057,282.614,5193.18,616.606,1698.592,0.775,2476.204,242.763,81.935,55.64,505.466,8.774,1908.11,438.515,457.604,8123.585,75.887,20.533,21.806,430.207,195.779,751.804,0,9251.937,0,54.845,36.278,255.929,2.799,365.092,885.97,0.039,0.094,0,0,0,0,36.209,0.574,66.53,0.318,114.503,0,0,20.884,0,0,0,0,78.576,0,26.295
1982,1,194298.219,46109.398,23686.59,49310.289,10115.311,0,0,222.57,0,0,0,640.898,403.564,0.584,170.527,60.914,519.066,1333.856,0.026,80.417,0.027,518.648,4.525,0,166.488,0.011,0,1.588,4.238,0.522,0.46,54.263,13203.552,0,453.251,88.036,24.215,922.301,15.195,3.692,7662.543,298.36,5413.606,708.249,1693.559,0.886,2589.284,251.733,84.295,68.115,577.822,8.551,2257.471,519.046,510.977,9250.392,73.439,19.636,23.484,485.499,212.585,724.257,0,10617.321,0,53.95,37.847,304.051,4.425,433.587,918.43,0.045,0.096,0,0,0,0,39.784,0.459,83.213,0.361,119.182,0,0,22.986,0,0,0,0,85.903,0,27.771
1983,1,171029,34613.188,27270.939,41536.152,8647.239,0,0,206.723,0,0,0,683.998,423.815,0.049,149.317,50.234,457.503,917.521,0.002,75.289,0,480.647,4.551,0,131.057,0.001,0,1.27,3.345,0.295,0.424,56.627,11942.732,0,510.095,86.116,24.625,942.047,13.112,2.913,7493.031,257.339,4633.161,708.631,1551.085,0.862,2114.095,215.909,65.79,74.385,528.417,0,2123.146,451.53,473.624,8467.853,38.063,9.936,19.306,317.291,224.606,375.308,0,9722.056,0,26.958,26.767,299.647,7.407,453.953,775.613,0.045,0.074,0,0,0,0,31.459,0,98.179,0.281,97.029,0,0,18.15,0,0,0,0,75.496,0,20.7
1984,1,183809.391,42990.902,25690.662,38630.371,9194.614,0,0,245.222,0,0,0,939.851,455.568,0.08,164.315,58.35,507.189,1307.774,0.003,84.272,0,768.267,7.207,0,155.182,0.001,0,0.644,3.759,0.292,0.474,61.084,13120.358,0,580.089,99.704,29.421,1040.746,18.449,3.344,8475.812,249.884,5600.369,852.852,1741.715,1.235,2235.147,233.243,75.15,87.938,565.918,0,2513.075,483.221,531.681,9700.362,28.234,7.687,20.785,381.798,234.568,429.708,0,10964.593,0,30.35,31.612,342.386,8.037,541.291,883.42,0.054,0.08,0,0,0,0,37.157,0,123.018,0.554,112.902,0,0,20.219,0,0,0,0,79.656,0,25.476
1985,1,175771.563,38485.258,27590.598,36560.043,10396.209,0,0,237.271,0,0,0,915.788,420.148,0.055,152.95,52.719,483.798,1056.355,0.004,82.211,0,644.956,6.138,0,117.149,0.001,0,0.528,3.589,0.076,0.402,50.361,12099.666,0,518.071,89.394,23.84,1001.623,20.036,3.338,7511.311,216.399,4681.965,796.408,1533.347,1.184,2114.362,242.581,75.971,83.631,528.229,0,2357.435,419.177,515.969,9798.94,30.995,8.793,22.279,416.113,242.759,428.705,0,10481.222,0,31.701,29.854,328.833,7.568,563.556,923.523,0.057,0.074,0,0,0,0,38.086,0,100.219,0.307,113.311,0,0,19.563,0,0,0,0,69.677,0,24.879
1986,1,165380.484,40024.902,25981.953,32634.27,11555.933,0,0,212.458,0,0,0,812.428,386.688,0.026,140.236,47.052,439.955,655.633,0.003,78.11,0,701.051,5.09,0,125.512,0.001,0,0.357,2.855,0.087,0.393,44.63,10492.212,0,484.455,75.877,18.9,961.019,18.543,3.158,6237.9,190.8,2330.766,722.326,1348.992,1.105,2007.812,246.131,75.397,81.921,484.607,0,2246.443,356.419,490.641,9431.907,16.568,4.866,18.172,430.507,260.216,383.9,0,9935.037,0,31.189,26.65,308.713,7.219,564.947,882.664,0.056,0.061,0,0,0,0,38.658,0,100.168,0.3,106.866,0,0,18.713,0,0,0,0,59.507,0,28.551
1987,1,180706.172,46915.574,26740.133,36279.816,12230.911,0,0,236.018,0,0,0,800.109,459.067,0.1,161.601,52.791,480.592,805.444,0.003,91.36,0,775.151,4.403,0,166.748,0.001,0,0.549,3.237,0.028,0.392,60.814,10909.602,0,537.667,95.633,31.784,973.611,21.016,3.543,6655.672,234.137,3138.697,839.999,1391.585,1.086,2139.797,241.048,87.181,81.874,475.279,0,2177.71,315.198,514.83,9255.091,56.73,17.427,25.004,502.196,312.818,399.073,0,10641.488,0,35.388,27.31,333.722,6.626,652.794,945.466,0.07,0.06,0,0,0,0,43.78,0,87.27,0.3,122.908,0,0,19.198,0,0,0,0,57.821,0,31.848
1988,1,191858.953,45907.348,30815.99,38545.512,13209.638,0,0,248.513,0,0,0,796.444,457.841,0.073,166.204,61.21,515.871,809.262,0.003,98.769,0,829.794,4.214,0,163.091,0.001,0,0.278,3.342,0.022,0.433,63.957,13228.528,0,573.832,86.607,36.353,1055.182,19.936,3.519,7337.421,236.303,2918.713,895.048,1402.685,0.97,2387.666,239.752,98.631,86.182,486.215,0,2171.337,295.927,527.425,10061.442,50.48,14.908,21.92,517.135,301.105,471.386,0,11109.738,0,44.054,27.27,382.645,7.827,649.817,1037.452,0.076,0.057,0,0,0,0,47.61,0,87.416,0.411,132.976,0,0,20.589,0,0,0,0,53.203,0,33.393
1989,1,201672.156,44959.465,35929.07,39075.098,11891.941,0,0,281.487,0,0,0,875.629,535.689,0.102,174.39,66.417,560.903,750.131,0.002,108.291,0,812.574,3.626,0,179.245,0.001,0,0.044,2.829,0.135,0.509,65.729,14904.834,0,644.808,100.308,37.058,1213.484,23.863,3.972,7816.992,260.461,3423.156,1017.144,1481.681,1.049,2696.83,268.108,115.165,100.191,506.883,0,2367.618,315.857,590.55,10647.082,45.816,13.073,23.717,555.341,300.279,549.205,0,12587.534,0,52.021,27.779,439.031,8.256,669.298,1180.623,0.09,0.062,0,0,0,0,54.4,0,81.068,0.494,158.993,0,0,23.642,0,0,0,0,54.511,0,36.51
