user,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71
Telekommunikationsdienstleistungen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005849142973399116,0.00012715528203041557,0.009689232490717665,0.0011443975382737402,0.0,0.0,0.0010172422562433245,0.0,0.003534916840445553,0.00027974162046691425,2.5431056406083113e-5,0.0,0.0007629316921824934,0.030593560856517984,0.002263364020141397,0.0012715528203041558,0.0,0.0,7.629316921824934e-5,0.016072427648644527,0.02026855195564824,0.0005086211281216623,0.0007629316921824934,0.0028228472610752255,0.0012461217638980726,0.0,0.034408219317430454,0.005416815014495703,0.019403896037841414,0.00867199023447434,0.0003306037332790805,0.0,0.0006103453537459947,0.003204313107166472,0.06403540003051728,0.0035094857840394693,0.0034331926148212207,0.0,0.41058440567621185,0.10035094857840397,0.014750012715528206,0.002670260922638727,0.0,0.12748588576369466,0.016453893494735774,0.007451299526982352,0.0,0.004959055999186207,0.009485784039469002,0.015640099689741116,0.0057219876913687006,0.0002034484512486649,0.031610803112761314,0.0042724174762219635,0.0,0.00612888459386603,0.0,0.0,0.0004068969024973298,0.002466812471390062,0.00012715528203041557,0.0009409490870250752,0.002212501907329231
IT- und Informationsdienstleistungen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006206003865453836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001595829565402415,1.7731439615582388e-5,0.0,0.0,1.7731439615582388e-5,0.0,0.0,0.004060499671968368,0.000319165913080483,0.000319165913080483,0.002056846995407557,8.865719807791196e-5,0.0,0.00808553646470557,0.0,0.006649289855843396,0.0020213841161763925,0.0006028689469298013,1.7731439615582388e-5,0.0005319431884674717,0.0,0.0,0.0016490238842491623,0.004273276947355356,0.0018440697200205684,0.015089455112860613,0.8279341099703885,0.013227653953224462,0.0014539780484777557,0.0,0.003954111034274873,0.028317109066085075,0.007801833430856251,0.0,0.0,0.0,0.015053992233629448,0.014663900562086636,0.0014894409277089206,0.007535861836622516,0.008546553894710712,0.0,0.015993758533255315,0.0,0.0,0.0,0.0,0.0012589322127063496,0.0011702750146284377,0.001737681082327074
Finanzdienstleistungen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6712237049032275e-5,0.0002958441679772044,0.003768120455288603,4.6712237049032275e-5,0.0,0.0,4.6712237049032275e-5,0.0,0.0,0.0,0.0,0.0,6.228298273204302e-5,0.00042041013344129043,6.228298273204302e-5,0.0,1.5570745683010756e-5,0.0,1.5570745683010756e-5,4.6712237049032275e-5,0.009902994254394842,0.001292371891689893,0.0006695420643694625,0.0044999455023901095,0.0,0.0,0.012425455055042585,0.0014480793485200005,0.002584743783379786,0.0013235133830559144,0.0014947915855690328,0.0,0.0014325086028369898,0.00020241969387913984,0.010899521978107531,0.0029273001884060224,0.0033944225588963452,0.0004826931161733335,0.013998100369026671,0.08540554007131401,0.2963112903476947,0.016349282967161295,0.12061099606060133,0.08946950469457982,0.12626317674353424,0.008937608022048175,0.0,0.005262912040857636,0.03104806689192345,0.010136555439640003,0.0009342447409806455,0.001276801146006882,0.09245908786571787,0.006212727527521293,0.0,0.01933886613829936,0.0,0.0,0.00034255640502623666,0.008361490431776777,0.004780218924684303,0.0012145181632748391,0.001479220839886022
Dienstleistungen v.Versicherungen u.Pensionskassen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009564583712880306,2.2772818364000726e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2772818364000726e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.003347604299508107,0.0011386409182000364,0.0005920932774640189,0.0021634177445800694,0.0,0.0,0.010270541082164327,0.0014802331936600473,0.00218619056294407,0.0011386409182000364,0.0005693204591000182,0.0,0.0006148660958280196,0.0,0.014961741665148479,0.0005693204591000182,0.0029604663873200945,0.0009564583712880306,0.012274549098196391,0.03816724357806522,0.04012570595736928,0.14253507014028055,0.4479185644015303,0.05782018582619784,0.09065858990708689,0.0026416469302240845,0.0,0.008425942794680268,0.031358170887229,0.01004281289852432,0.0006376389141920204,0.0009792311896520314,0.05702313718345783,0.0035070140280561123,0.0,0.003985243213700127,0.0003188194570960102,0.0,0.0001821825469120058,0.0024139187465840773,0.002618874111860084,0.001411914738568045,0.001002004008016032
Mit Finanz- u.Versicherungs-DL verbundene Dienstl.,0.0,0.0,0.0,0.0,0.0007730464472073698,0.0,0.0,0.0,0.0001288410745345616,0.00019326161180184244,0.0003865232236036849,6.44205372672808e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002576821490691232,6.44205372672808e-5,0.0,0.0,0.0,0.0,0.0,0.0032854474006313215,0.0007086259099400889,6.44205372672808e-5,0.0007730464472073698,6.44205372672808e-5,0.0,0.0014816723571474588,0.0035431295497004448,0.0047026992205115,0.0036075500869677257,0.0003865232236036849,0.0,0.0001288410745345616,0.0,0.029311344456612768,0.022547188043548282,0.012562004767119758,6.44205372672808e-5,0.015718611093216518,0.04052051794111963,0.07562971075178768,0.11073890356245572,0.21909424724602206,0.07395477678283838,0.140630032854474,0.006248792114926238,0.0,0.0006442053726728081,0.07311730979836373,0.05211621464923018,0.0,0.0012239902080783353,0.09482703085743736,0.0018037750434838629,0.0,0.003736391161502287,0.0,0.0,0.0001288410745345616,0.0,0.0014816723571474588,0.0028345036397603557,0.0004509437608709657
Dienstleistungen d. Grundstücks- u. Wohnungswesens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012036145470705874,1.851714687800904e-5,5.555144063402712e-5,1.851714687800904e-5,4.6292867195022595e-5,0.0,6.481001407303164e-5,0.0,0.00012036145470705874,0.0,0.0,0.0,0.00026849862973113105,9.25857343900452e-6,2.777572031701356e-5,0.0,0.0,0.0,9.25857343900452e-6,0.0005369972594622621,0.008860454781127325,7.406858751203616e-5,0.00021294718909710395,0.0005277386860232576,0.019841122879786684,0.061245463299014896,0.31311569513369386,0.0001944300422190949,0.0018517146878009039,0.001194355973631583,0.0,0.0,6.481001407303164e-5,9.258573439004519e-5,0.0008703059032664248,0.0006758758610473299,0.0027960891785793647,9.258573439004519e-5,0.005277386860232576,0.005703281238426784,0.20477186875046294,0.001055477372046515,0.0,0.15546996518776388,0.1245648470483668,0.013230501444337458,0.0,0.00012036145470705874,0.009545589215613659,0.0011480631064365605,0.0012962002814606325,0.00032405007036515813,0.03511776905414414,0.020516998740834017,0.0,0.008064217465372937,0.0,0.0,9.25857343900452e-6,0.0,0.00012036145470705874,0.00015739574846307681,0.000499962965706244
"DL der Rechts-, Steuer- und Unternehmensberatung",0.0,0.0,0.0,0.0,0.0,0.0,0.0002129528575611574,0.0,0.0001730241967684404,0.002089599914818857,0.008105518140921553,0.001929885271647989,0.00029281017914659145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046583437591503184,0.0,0.0,0.0,0.0,0.0,0.0,0.005643250725370671,0.001184550270183938,0.001184550270183938,0.0032076024170149334,0.00015971464317086805,0.0,0.02271940799105598,0.0029414113450634866,0.007945803497750686,0.005882822690126973,0.0002795006255490191,0.0,0.0009582878590252082,0.0016104559853062528,0.010820667074826311,0.002129528575611574,0.014733675832512578,0.0019831234860382785,0.007732850640189528,0.03794553730667874,0.020097425932334233,0.004591795991162457,0.0,0.09218196821678601,0.568557510581095,0.014627199403732,0.0,0.0028083158090877634,0.03545665078393271,0.0,0.005909441797322118,0.0012644075917693722,0.04630393696595416,0.04369526446082998,0.0,0.0003859770543295978,7.985732158543403e-5,0.0,0.0003593579471344531,0.0,0.009010567785556473,0.001064764287805787,0.01127319189714377
"DL v. Arch.-/Ing.-büros,techn.,phys.,chem.Unters.",0.0,0.00012407332733645584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004156456465771271,0.004807841434287664,0.0011786966096963304,9.305499550234188e-5,0.0,0.002481466546729117,0.00012407332733645584,0.0,0.0004342566456775955,0.0,0.0,0.0,0.0006513849685163931,0.0,0.0,0.0,0.00018610999100468375,0.0,0.00046527497751170944,0.007289307981016781,0.0011476782778622166,0.0010546232823598746,0.002946741524240826,9.305499550234188e-5,0.0,0.02146468562920686,0.003008778187909054,0.017804522472781414,0.011755947765129192,9.305499550234188e-5,0.0,0.0019231365737150655,0.0010546232823598746,0.009677719532243556,0.001674989919042154,0.028071590309873135,0.001581934923539812,0.016936009181426223,0.03774930984211669,0.026520673718167437,0.004559694779614752,0.0,0.14206395980024195,0.4070225503272434,0.07239678650082199,0.0,0.002822668196904371,0.025497068767641677,0.00018610999100468375,0.011290672787617483,0.00031018331834113964,0.05989639877167406,0.0491020192934024,0.0,0.0014268432643692423,9.305499550234188e-5,0.0,0.00012407332733645584,0.0,0.009057352895561277,0.0019231365737150655,0.005676354725642855
Forschungs- und Entwicklungsleistungen,0.00036909902926955305,0.0,0.0,3.6909902926955306e-5,0.0,0.00014763961170782122,0.003248071457572067,0.0004060089321965084,0.0008120178643930167,0.0026575130107407818,0.0054257557302624295,0.0030635219429372904,0.004207728933672905,0.0016978555346399441,0.00605322408002067,0.0008858376702469272,0.0004429188351234636,0.002509873399032961,0.0011442069907356145,0.0031004318458642457,0.011036060975159636,0.007345070682464105,0.0037279001956224854,0.004503008157088547,0.02484036466984092,0.0013287565053703909,0.0019931347580555863,0.03713136234451704,0.03240689476986676,0.002805152622448603,0.0029527922341564244,0.012217177868822204,0.0010703871848817038,0.0015871258258590782,0.028937363894732955,0.02114937437714539,0.04148673088989776,0.017273834569815082,0.037943380208910055,0.00018454951463477652,0.006422323109290223,0.03081976894400768,0.02159229321226885,0.0017347654375668995,0.013509024471265643,0.0008120178643930167,0.012438637286383936,0.094969180231056,0.03635625438305097,0.012992285830288268,0.0005905584468312849,0.05204296312700698,0.05713652973092681,0.0361717048684162,0.03229616506108589,0.013361384859557821,0.013324474956630864,0.01579743845273687,0.034363119624995386,0.0021407743697634076,0.053334809729450414,0.017716753404938546,0.0004798287380504189,0.08544642527590153,0.012660096703945668,0.0,0.0008489277673199721,0.004023179419038128,0.004060089321965083,0.0018085852434208097,0.0026206031078138264
Werbe- und Marktforschungsleistungen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004150066401062416,0.002822045152722443,0.004482071713147409,0.016600265604249664,0.0021580345285524562,0.0,0.0,0.003320053120849933,0.00024900398406374496,0.0015770252324037181,0.00016600265604249664,0.0,0.0,0.0024070385126162015,0.0009960159362549798,0.0010790172642762281,0.00016600265604249664,0.0,0.0,0.0,0.0003320053120849933,0.005229083665338644,0.0016600265604249664,0.0012450199203187249,0.002905046480743691,0.00024900398406374496,0.0,0.026892430278884456,0.005893094289508631,0.017928286852589636,0.013197211155378483,8.300132802124832e-5,0.0,0.0006640106241699866,0.001826029216467463,0.01842629482071713,0.003237051792828685,0.031706507304116865,0.33939243027888444,0.0645750332005312,0.07544820717131473,0.027473439575033193,0.004150066401062416,0.0,0.08764940239043822,0.07030212483399734,0.013280212483399731,0.0,0.009545152722443558,0.026394422310756966,0.006059096945551128,0.0049800796812748994,0.0003320053120849933,0.04067065073041168,0.04805776892430278,0.0,0.0015770252324037181,0.0,0.0,0.00016600265604249664,0.0,0.004648074369189906,0.0022410358565737045,0.005146082337317396
"Sonst. freiberufl.,wiss.,techn. u.veterinärmed. DL",0.0002408912978018669,0.0,0.0,0.0,0.0,0.0,0.0002408912978018669,6.0222824450466725e-5,0.0003613369467028003,0.011803673592291477,0.020475760313158686,0.004878048780487805,0.0007226738934056006,0.0004817825956037338,0.0038542607648298704,0.00018066847335140016,0.0,0.00042155977115326706,0.0,0.0,0.00018066847335140016,0.001324902137910268,6.0222824450466725e-5,0.0003613369467028003,0.0,0.0,0.000903342366757001,0.009515206263173741,0.016862390846130684,0.0013851249623607347,0.0015055706112616681,0.003974706413730804,0.0005420054200542004,0.0,0.04595001505570612,0.0077687443541102075,0.03396567299006323,0.037880156579343564,0.0021680216802168017,0.0,0.0019271303824149352,0.01174345076784101,0.019993977717554953,0.002408912978018669,0.052815417043059316,0.002288467329117736,0.03011141222523336,0.06034327009936766,0.04679313459801264,0.005600722673893405,0.0,0.07907256850346281,0.2472146943691659,0.025112917795844625,0.0,0.0023486901535682025,0.04251731406202951,0.0,0.002288467329117736,0.0002408912978018669,0.07286961758506474,0.060042155977115326,0.0,0.004516711833785004,0.0072869617585064736,0.0,0.0002408912978018669,0.0,0.006443842216199939,0.003071364046973803,0.0046371574826859375
Dienstleist. der Vermietung v. beweglichen Sachen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002578648788035069,0.0008165721162111052,0.0018050541516245484,0.0015471892728210416,8.595495960116896e-5,0.0,0.0,0.0,0.0006016847172081828,0.0,0.0,0.0,0.0,0.0002578648788035069,0.0,0.0,0.0,0.0,0.0,0.0,0.003653085783049681,0.00034381983840467585,0.0002578648788035069,0.0020629190304280553,0.00021488739900292242,0.0,0.017491834278837888,0.03597215059308922,0.004039883101254941,0.0026216262678356536,0.0,0.0,0.0003008423586040914,0.008423586040914558,0.0027935361870379915,0.0,0.007649991404504039,0.0003867973182052604,0.006661509369090595,0.03769124978511259,0.03261990716864362,0.05741791301358087,0.0012463469142169501,0.033479456764655316,0.04912325941206807,0.021875537218497502,0.0,0.010787347429946706,0.010228640192539107,0.5440089393157984,0.00928313563692625,0.00047275227780642934,0.07310469314079421,0.014784253051401063,0.0,4.297747980058448e-5,0.0,0.0,0.0,0.0,0.0017190991920233794,0.0010314595152140277,0.002836513666838576
DL d. Vermittlung u. Überlassung v. Arbeitskräften,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001159823706796567,0.002783576896311761,0.01588958478311297,0.0006958942240779403,0.0002319647413593134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012410113662723267,0.003595453491069358,0.0005799118533982835,0.0004639294827186268,0.0025516121549524476,0.0,0.0,0.04790071909069822,0.0004639294827186268,0.006263048016701462,0.00672697749942009,0.0,0.0,0.0006958942240779403,0.0005799118533982835,0.14091858037578292,0.0004639294827186268,0.02226861517049409,0.0025516121549524476,0.08605891904430528,0.08269543029459522,0.043145441892832294,0.006495012758060775,0.0,0.3238227789376015,0.059846903270702856,0.007190906982138716,0.0,0.020876826722338208,0.012178148921363954,0.0009278589654372536,0.022036650429134774,0.0005799118533982835,0.03827418232428671,0.019485038274182326,0.0,0.0,0.0,0.0,0.0001159823706796567,0.0,0.0038274182324286713,0.0,0.004291347715147298
"DL v. Reisebüros, -veranstaltern u. sonst. Reserv.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028143249138112993,0.02068528811651305,0.0014071624569056496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028143249138112993,0.0,0.0,0.0,0.0,0.0,0.0,0.004643636107788643,0.00014071624569056497,0.00014071624569056497,0.0,7.035812284528248e-5,0.0,0.006332231056075423,0.0014071624569056496,0.0019700274396679093,0.0007739393512981073,0.3957644410047139,0.007317244775909377,0.2411876451136283,0.0,0.008372616618588615,0.012523745866460281,0.002392176176739604,0.0,0.08963624850488987,0.03743052135369027,0.012945894603531976,0.0011257299655245197,0.0,0.024273552381622453,0.03405333145711672,0.0004221487370716948,0.0,0.012523745866460281,0.0007739393512981073,0.0329276014915922,0.0016885949482867793,0.006121156687539576,0.02955041159501864,0.0011257299655245197,0.0,0.0,0.0,0.0,0.0003517906142264124,0.0,0.0031661155280377114,0.0036586223879546886,0.002532892422430169
"Wach-, Sicherheits-DL, wirtschaftliche DL a.n.g",0.018248765881686495,0.000667637776159262,0.0,0.0,0.0,0.0007890264627336733,0.00024277737314882256,0.002974022821073076,0.005583879582422919,0.007445172776563891,0.013676458687383672,0.004815084567451647,0.020271910657926683,0.0,0.008780448328882416,0.003358420328558712,0.003419114671845918,0.0003843975074856356,0.0,0.0,0.011572388120093875,0.004875778910738853,0.003095411507647487,0.000667637776159262,0.0,0.0007687950149712713,2.023144776240188e-5,0.0020636076717649916,0.01626608400097111,0.001517358582180141,0.0016185158209921502,0.015477057538237436,0.0007485635672088694,0.0,0.04887917779396294,0.003965363761430768,0.04748320789835721,0.020980011329610748,0.003075180059885085,0.0,0.0007687950149712713,0.0019017560896657764,0.009670632030428098,0.002812171238973861,0.0279800922554018,0.0013757384478433278,0.008962531358744032,0.029517682285344342,0.02013029052358987,0.007081006716840658,0.0,0.09974103746864126,0.2896536376143077,0.01648862992635753,0.0,0.002468236627013029,0.020959779881848346,0.023731488225297404,0.021951120822206037,0.0002832402686736263,0.09446062960265438,0.03649753176337299,0.0,0.0037225863882819456,0.000667637776159262,0.0,0.00020231447762401877,8.092579104960752e-5,0.004147446791292386,0.0008294893582584769,0.0001820830298616169
DL d. öffentlichen Verwaltung und der Verteidigung,0.003960263122566787,0.0001745200698080279,0.0,9.397234528124579e-5,1.3424620754463684e-5,0.0032621828433346753,0.03623305141629748,0.00045643710565176524,0.0013693113169552958,0.00020136931131695528,0.005987380856490803,0.005906833131964021,0.004631494160289971,0.0,0.0014095851792186869,0.00013424620754463683,0.0042824540206739155,8.054772452678212e-5,0.00018794469056249158,0.00013424620754463683,0.0023090347697677536,0.0037186199489864405,0.0004698617264062289,0.00044301248489730157,0.0008054772452678211,0.039199892603033956,9.397234528124579e-5,0.0046583434017988985,0.02445965901463283,0.004269029399919452,0.0015706806282722511,0.03368237347294938,0.0005504094509330111,0.0,0.09734192509061618,0.011813666263928041,0.040971942542623166,0.02650020136931131,0.024902671499530134,1.3424620754463684e-5,0.002470130218821318,0.0023224593905222172,0.019640220163780368,0.012082158679017315,0.02087528527319103,0.00561149147536582,0.017371459256276006,0.03369579809370385,0.01989528795811518,0.02722513089005235,6.712310377231842e-5,0.07511075312122431,0.02547993019197207,0.01974761712981608,0.0,0.00229561014901329,0.010296684118673646,0.012337226473352125,0.00010739696603570947,0.002349308632031145,0.08948852194925491,0.04397905759162303,0.04310645724258289,0.047711102161363934,0.004067660088602497,0.0,0.00433615250369177,0.06878775674587193,0.0018123238018525974,0.000724929520741039,0.0007115048999865752
Dienstleistungen der Sozialversicherung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010413412475268145,0.0002082682495053629,0.0005206706237634072,0.00791419348120379,0.00031240237425804435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005206706237634072,0.0012496094970321774,0.0,0.0,0.0,0.0,0.0,0.00010413412475268145,0.002499218994064355,0.0006248047485160887,0.0033322919920858065,0.008955534728730605,0.0005206706237634072,0.0,0.09549099239820888,0.004477767364365302,0.011975424346558367,0.007393522857440383,0.0007289388732687702,0.0,0.0005206706237634072,0.0,0.022909507445589918,0.0,0.021764032073310423,0.0,0.04165364990107258,0.2681453712381547,0.08570238467145683,0.0023950848693116734,0.0,0.08007914193481203,0.0662293033427054,0.0014578777465375403,0.0,0.009059668853483286,0.014162240966364677,0.011663021972300323,0.0,0.0004165364990107258,0.08330729980214516,0.07372696032489846,0.0,0.05550348849317921,0.0037488284910965324,0.0,0.0,0.0009372071227741331,0.00718525460793502,0.002082682495053629,0.0004165364990107258
Erziehungs- und Unterrichtsdienstleistungen,0.0006371897163120567,0.0,0.0,0.0,0.0,0.0,0.017730496453900707,5.5407801418439715e-5,0.0018007535460992906,0.0003324468085106383,0.00390625,0.0007757092198581561,0.0008311170212765956,0.0,0.00011081560283687943,0.0003324468085106383,2.7703900709219857e-5,2.7703900709219857e-5,0.0,0.0,0.0008311170212765956,0.0027980939716312054,0.00013851950354609927,0.0,0.0,0.0,0.0009419326241134751,0.001385195035460993,0.028562721631205674,0.005263741134751773,0.005457668439716312,0.006870567375886524,0.004432624113475177,0.0,0.06776374113475177,0.0042109929078014184,0.024462544326241134,0.01969747340425532,0.12275598404255318,0.0,0.00013851950354609927,0.0,0.0003324468085106383,0.0,0.026180186170212765,0.0012466755319148935,0.004294104609929078,0.05875997340425532,0.010222739361702128,0.040336879432624116,0.0,0.016345301418439716,0.004737367021276595,0.006925975177304964,0.0,0.0006094858156028369,0.0014128989361702126,0.019475842198581558,5.5407801418439715e-5,0.0015791223404255318,0.04346742021276596,0.009419326241134751,0.0,0.38461325354609927,0.012411347517730497,0.0,0.001357491134751773,0.028535017730496454,0.0016345301418439716,0.0031028368794326243,0.0006648936170212766
Dienstleistungen des Gesundheitswesens,0.0015352768673451782,0.00010350181128169742,8.625150940141451e-5,0.0,1.7250301880282903e-5,0.0,0.06211833707089873,0.0011385199240986714,0.0005865102639296187,0.00027600483008452645,0.001052268414697257,0.0026737967914438497,0.0036743143005002585,0.00505433845092289,0.003191305847852337,0.00041400724512678967,0.00017250301880282902,0.0,0.0,0.0,0.0005520096601690529,0.0026737967914438497,0.0001207521131619803,0.001397274452302915,0.0,0.0,0.035915128514749005,0.004122822149387613,0.036518889080558906,0.0034155597722960148,0.0035018112816974293,0.014214248749353111,0.0008452647921338623,0.018751078143867513,0.04112471968259444,0.0031050543384509226,0.11093669139209933,0.15495946179058132,0.0002415042263239606,0.0,0.00010350181128169742,0.0,0.006606865620148351,0.001880282904950836,0.008987407279627392,0.00213903743315508,0.004450577885112989,0.035225116439537685,0.04084871485250991,0.007089874072796273,0.0,0.05820251854407451,0.020372606520614105,0.0027082973952044153,0.0,0.0006382611695704674,0.006210108676901845,0.01574952561669829,0.011281697429705018,0.0004485078488873555,0.07279627393479385,0.00933241331723305,0.0,0.004019320338105916,0.15583922718647572,0.0,3.4500603760565806e-5,0.0014317750560634808,0.007952389166810419,0.0009660169052958424,0.010194928411247195
Dienstleistungen von Heimen und des Sozialwesens,0.0026514883688043556,0.0001767658912536237,0.0001060595347521742,0.0,0.0,0.0,0.0713073605317118,0.0016969525560347873,0.0005656508520115958,0.0014848334865304388,0.013893799052534824,0.002580782012302906,0.002580782012302906,0.009015060453934808,0.006646397511136251,0.0005302976737608711,0.0006363572085130453,0.0,0.0,0.0,0.0010959485257724668,0.005020151311602912,0.0009191826345188432,0.0007777699215159443,0.0,0.0,0.007919111928162342,0.007813052393410166,0.037827900728275465,0.003217139220815951,0.004065615498833345,0.017429116877607294,0.0012020080605246411,0.0,0.04267128614862476,0.004454500459591317,0.08233755214593792,0.13469560913526124,0.0,0.0,0.0002121190695043484,0.0,0.01290391006151453,0.001626246199533338,0.02103514105918122,0.0021918970515449336,0.01417662447854062,0.036378420419995755,0.02128261330693629,0.010924132079473943,0.0,0.08120625044191473,0.028317895778830517,0.0025454288340521812,0.0,0.0010252421692710173,0.007176695184897121,0.023969454853991372,0.01081807254472177,0.00038888496075797213,0.074878031535035,0.009757477197200028,0.0,0.015201866647811637,0.10913526125998728,0.0308633246128827,0.0,0.0,0.003040373329562328,0.0010605953475217422,0.014565509439298591
"Dienstleist. der Kunst, Kultur u. des Glücksspiels",0.0012015292190060076,0.0,0.0,0.0,0.0,0.0,0.006881485527034407,0.0036045876570180227,0.002184598580010923,0.0012015292190060076,0.007864554888039322,0.007536865101037684,0.0017476788640087382,0.0,0.00010922992900054613,0.0,0.002512288367012561,0.0,0.0,0.0,0.0006553795740032769,0.001638448935008192,0.0012015292190060076,0.0005461496450027307,0.0,0.00010922992900054613,0.0013107591480065537,0.0006553795740032769,0.028618241398143087,0.003276897870016384,0.0033861277990169304,0.011469142545057345,0.0008738394320043691,0.0,0.06848716548334242,0.008410704533042053,0.04926269797924631,0.03943200436919715,0.001638448935008192,0.0,0.0028399781540141998,0.0,0.04380120152921901,0.02140906608410704,0.08225013653741124,0.027307482250136534,0.05811032222829055,0.035827416712179136,0.02796286182413981,0.010158383397050792,0.0,0.026979792463134894,0.025341343528126704,0.0019661387220098305,0.0,0.00906608410704533,0.03167667941015838,0.02829055161114145,0.0013107591480065537,0.015729109776078644,0.07515019115237574,0.013216821409066083,0.0,0.008410704533042053,0.0,0.0,0.15947569634079736,0.0,0.009175314036045875,0.0,0.028727471327143636
"DL des Sports, der Unterhaltung und der Erholung",0.0,0.0,0.0,0.0,0.0,0.0,0.0030251465305350727,0.0005672149744753262,0.0017016449234259785,0.0009453582907922103,0.0012289657780298732,0.003875968992248062,0.00274153904329741,0.0,0.0,0.0002836074872376631,0.0006617508035545471,0.0,0.0,0.0,0.0,0.0011344299489506524,9.453582907922102e-5,0.0,9.453582907922102e-5,0.0002836074872376631,9.453582907922102e-5,9.453582907922102e-5,0.02316127812440915,0.0005672149744753262,0.015220268481754584,0.02212138400453772,0.0,0.0,0.014180374361883154,0.0011344299489506524,0.012289657780298733,0.00926451124976366,0.0013235016071090943,0.0,0.0006617508035545471,0.0,9.453582907922102e-5,0.054641709207789754,0.009926262053318207,0.005388542257515599,0.014558517678200036,0.009548118737001322,0.012573265267536396,0.0017016449234259785,0.0,0.030818680279826056,0.009359047078842882,0.0022688598979013048,0.0,0.010588012856872754,0.033182076006806574,0.029022499527320854,0.0010398941198714313,0.04528266212894687,0.03403289846851957,0.0069956513518623555,0.0,0.00642843637738703,0.024484779731518247,0.0,0.0463225562488183,0.4740026470032142,0.0008508224617129892,0.0,0.020136131593874076
"DL d. Interessenvertr., kirchl. u.sonst. Vereinig.",0.0006035003017501509,0.0011064172198752766,0.0,0.0,0.0,0.0,0.0188090927378797,0.0019110842888754778,0.0002011667672500503,0.0015087507543753772,0.0196137598068799,0.006839670086501709,0.0,0.0,0.0,0.0,0.0006035003017501509,0.0,0.0,0.0,0.0019110842888754778,0.0008046670690002012,0.0002011667672500503,0.0,0.0,0.0,0.005230335948501308,0.0,0.021625427479380406,0.004526252263126132,0.002715751357875679,0.008650170991752163,0.0011064172198752766,0.0,0.07795212230939448,0.001408167370750352,0.04144035405351036,0.02253067793200563,0.07644337155501911,0.0,0.0010058338362502514,0.0,0.01116475558237779,0.04415610541138604,0.049587608127137396,0.008851337759002213,0.009052504526252263,0.016696841681754174,0.09676121504727418,0.02625226312613156,0.0,0.08569704284852142,0.04204385435526051,0.025548179440756384,0.0,0.0009052504526252262,0.013981090323878495,0.042144437738885536,0.000704083685375176,0.0005029169181251257,0.027157513578756787,0.05733252866626433,0.0,0.030778515389257695,0.0,0.0,0.012975256487628244,0.07734862200764434,0.0010058338362502514,0.00030175015087507544,0.00030175015087507544
Reparaturarbeiten an DV-Geräten u. Gebrauchsgütern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002624671916010499,0.002624671916010499,0.0,0.006124234470691165,0.002624671916010499,0.018372703412073494,0.0,0.05599300087489065,0.0,0.0,0.0,0.0,0.03674540682414699,0.03412073490813649,0.02887139107611549,0.025371828521434825,0.025371828521434825,0.0,0.0,0.0,0.0,0.03674540682414699,0.010498687664041996,0.004374453193350831,0.025371828521434825,0.0017497812773403327,0.0,0.025371828521434825,0.011373578302712161,0.14873140857392828,0.07436570428696414,0.004374453193350831,0.0,0.002624671916010499,0.022747156605424323,0.027121609798775155,0.0,0.01224846894138233,0.0,0.03674540682414699,0.020122484689413828,0.06211723534558181,0.013998250218722662,0.0,0.03412073490813649,0.01662292213473316,0.025371828521434825,0.0,0.007874015748031496,0.007874015748031496,0.042869641294838154,0.03849518810148732,0.0,0.027121609798775155,0.008748906386701663,0.0,0.0034995625546806654,0.0,0.0,0.0008748906386701664,0.0,0.004374453193350831,0.0,0.002624671916010499
