supplier\user,Erz. d. Landwirtschaft, Jagd und Dienstleistungen,Forstwirtschaftl. Erzeugnisse und Dienstleistungen,Fische, Fischerei- und Aquakulturerzeugnisse, DL,Kohle,Erdöl und Erdgas,Erze, Steine und Erden, sonstige Bergbauerz., DL,Nahrungs- u. Futtermittel, Getränke, Tabakerzeugn.,Textilien, Bekleidung, Leder und Lederwaren,Holz,Holz- u.Korkwaren (oh.Möbel),Flecht- u.Korbw.,Papier, Pappe und Waren daraus,Druckereileist., besp. Ton-, Bild- u. Datenträger,Kokerei- und Mineralölerzeugnisse,Chemische Erzeugnisse,Pharmazeutische Erzeugnisse,Gummi- und Kunststoffwaren,Glas und Glaswaren,Keramik, bearbeitete Steine und Erden,Roheisen, Stahl, Erz.d.erst. Bearb.v.Eisen u.Stahl,NE-Metalle und Halbzeug daraus,Gießereierzeugnisse,Metallerzeugnisse,DV-Geräte, elektronische und optische Erzeugnisse,Elektrische Ausrüstungen,Maschinen,Kraftwagen und Kraftwagenteile,Sonstige Fahrzeuge,Möbel und Waren, a.n.g.,Rep., Instandh. u. Inst. v. Maschinen u. Ausrüst.,Elektr.Strom,DL d.Elektriz.-,Wärme-u.Kälteversorg.,Indust.erz.Gase, Dienstleistungen d.Gasversorgung,Wasser, Dienstleistungen der Wasserversorgung,DL d. Abwasser-, Abfallentsorgung u. Rückgewinnung,Hochbauarbeiten,Tiefbauarbeiten,Vorb.Baustellen-,Bauinstallations-,Ausbauarbeiten,Handelsleistungen mit Kfz, Instandh. und Reparatur,Großhandelsleistungen (oh.Handelsleistungen m.Kfz),Einzelhandelsleistungen (ohne Handelsleist.m.Kfz),Landverkehrs- u. Transportleist. in Rohrfernleit.,Schifffahrtsleistungen,Luftfahrtleistungen,Lagereileist.,sonst. Dienstleistungen f.d. Verkehr,Post-, Kurier- und Expressdienstleistungen,Beherbergungs- und Gastronomiedienstleistungen,Dienstleistungen des Verlagswesens,DL v. audiovis.Med., Musikverlag. u.RF-veranstalt.,Telekommunikationsdienstleistungen,IT- und Informationsdienstleistungen,Finanzdienstleistungen,Dienstleistungen v.Versicherungen u.Pensionskassen,Mit Finanz- u.Versicherungs-DL verbundene Dienstl.,Dienstleistungen d. Grundstücks- u. Wohnungswesens,DL der Rechts-, Steuer- und Unternehmensberatung,DL v. Arch.-/Ing.-büros,techn.,phys.,chem.Unters.,Forschungs- und Entwicklungsleistungen,Werbe- und Marktforschungsleistungen,Sonst. freiberufl.,wiss.,techn. u.veterinärmed. DL,Dienstleist. der Vermietung v. beweglichen Sachen,DL d. Vermittlung u. Überlassung v. Arbeitskräften,DL v. Reisebüros, -veranstaltern u. sonst. Reserv.,Wach-, Sicherheits-DL, wirtschaftliche DL a.n.g,DL d. öffentlichen Verwaltung und der Verteidigung,Dienstleistungen der Sozialversicherung,Erziehungs- und Unterrichtsdienstleistungen,Dienstleistungen des Gesundheitswesens,Dienstleistungen von Heimen und des Sozialwesens,Dienstleist. der Kunst, Kultur u. des Glücksspiels,DL des Sports, der Unterhaltung und der Erholung,DL d. Interessenvertr., kirchl. u.sonst. Vereinig.,Reparaturarbeiten an DV-Geräten u. Gebrauchsgütern,Sonstige überwiegend persönliche Dienstleistungen
Erz. d. Landwirtschaft, Jagd und Dienstleistungen,6754.189,6.489,0.0,0.0,0.0,0.0,19318.843,12.03,1.643,0.0,0.0,0.0,5.978,0.0,19.127,0.0,0.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,228.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.067,0.0,3.589,0.0,0.0,0.0,786.485,261.179,0.0,21.282,75.064,63.143,8.939,0.0,5.375,0.0,3.644
Forstwirtschaftl. Erzeugnisse und Dienstleistungen,58.03,807.907,0.0,0.0,5.436,42.797,14.169,0.0,1769.314,32.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.138,0.0,1.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.535,0.0,0.0,0.0,0.0,0.0,0.0,28.774,11.51,0.0,0.0,5.061,4.21,0.0,0.0,9.855,0.0,10.021
Fische, Fischerei- und Aquakulturerzeugnisse, DL,0.0,0.0,23.743,0.0,0.0,0.0,130.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.217,2.526,0.0,0.0,0.0,0.0,0.0
Kohle,1.682,0.0,0.0,78.817,0.0,0.0,4.251,0.0,0.0,0.551,0.0,0.0,0.0,0.0,0.0,0.0,24.334,9.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,0.0,0.0,0.0,0.0,0.0,0.0,6.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erdöl und Erdgas,0.0,0.0,0.0,0.0,0.0,0.0,1.417,0.0,0.0,0.551,0.0,0.0,1.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,1.334,0.586,0.0,0.0,162.107,166.446,0.0,0.802,0.0,0.0,0.0,0.0,0.0,0.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885,0.0,0.0,0.843,0.0,0.0,0.0,0.0,0.0,0.0
Erze, Steine und Erden, sonstige Bergbauerz., DL,37.005,0.0,0.0,24.376,102.503,1631.741,81.472,0.547,0.0,6.612,0.0,0.0,2752.041,0.0,0.0,55.664,2012.411,8.852,0.0,13.36,5.24,0.0,3.312,0.0,0.0,0.0,0.0,0.0,4.304,0.0,0.0,45.724,862.141,1057.905,83.199,0.0,0.0,0.894,0.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.227,0.0,0.0,0.0,0.0,0.0,34.005,215.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nahrungs- u. Futtermittel, Getränke, Tabakerzeugn.,1893.124,0.0,0.0,0.0,0.0,4.669,19869.312,1.094,0.0,0.0,0.0,0.0,461.331,35.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,0.0,2.869,0.0,0.0,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041,0.0,0.0,8281.897,0.0,17.307,0.0,0.0,0.0,0.0,0.0,0.0,14.307,0.0,70.99,0.0,3.589,0.0,0.0,0.0,10.463,2389.57,0.0,592.199,3037.152,1698.113,51.198,30.366,167.533,0.0,44.638
Textilien, Bekleidung, Leder und Lederwaren,22.707,1.622,7.554,1.625,0.777,3.113,0.708,1729.091,0.0,3.857,1.323,0.0,0.0,3.353,26.484,0.0,0.0,2.414,0.0,0.477,27.51,15.471,14.669,46.385,292.882,24.629,176.671,18.127,0.0,0.0,0.0,0.0,8.343,5.352,88.446,0.741,0.0,25.94,5.547,0.0,0.043,0.0,0.0,71.425,0.0,6.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.874,4.411,0.897,0.0,0.0,0.0,128.174,30.102,0.926,1.851,55.666,40.411,26.818,5.694,17.022,2.115,15.487
Holz,Holz- u.Korkwaren (oh.Möbel),Flecht- u.Korbw.,25.23,0.0,0.54,28.439,0.777,22.566,77.222,11.484,4578.531,99.731,1.985,0.0,91.668,0.0,0.0,18.787,46.234,28.971,0.0,9.066,115.28,34.38,21.767,172.654,109.414,259.776,597.807,46.997,5.021,4.001,0.0,23.263,428.29,518.248,2169.927,11.852,73.432,51.881,3.698,0.0,0.0,25.427,6.088,34.862,0.0,6.923,21.411,0.0,2.739,0.0,1.852,12.624,11.625,0.0,17.747,29.993,5.383,5.557,0.884,0.0,240.654,90.306,1.852,60.145,28.676,13.47,16.253,17.081,1.792,2.115,691.439
Papier, Pappe und Waren daraus,0.0,2.433,3.777,3.25,2.33,88.707,1900.075,137.802,101.033,5751.358,756.252,0.0,593.353,165.628,49.731,95.325,56.779,0.0,0.0,0.477,205.015,174.047,218.139,163.634,106.078,22.283,220.326,65.795,0.717,4.001,2.694,0.802,0.0,0.0,20.238,3.704,1554.457,940.117,3.698,0.0,0.129,16.687,25.222,17.006,140.686,10.384,4.655,0.0,17.345,0.0,2.778,1.942,140.392,118.43,58.083,47.635,175.839,17.597,21.211,0.151,320.872,13.28,4.63,11.104,13.495,35.36,8.939,9.49,13.438,0.0,14.576
Druckereileist., besp. Ton-, Bild- u. Datenträger,13.456,2.433,0.54,4.063,1.553,17.119,93.516,48.668,27.106,49.59,1067.884,0.0,38.859,12.07,6.768,7.654,17.845,26.557,0.0,7.634,56.33,42.975,45.899,110.808,207.486,14.66,79.091,23.498,5.738,21.606,7.184,48.131,9.27,8.028,41.225,146.668,462.71,1535.853,64.712,0.0,0.428,30.99,260.913,26.359,2887.856,512.277,354.674,0.0,220.921,34.7,5.557,5.826,544.577,136.99,118.585,176.428,305.027,38.899,121.079,11.087,589.428,394.868,70.373,130.469,51.449,330.867,58.512,12.336,174.7,4.936,19.131
